Timestamp,Data
2023-07-26 10:50:32.391661,| angle_pitch = 10.84 | angle_roll = 9.18
2023-07-26 10:50:32.395763,| angle_pitch = 10.52 | angle_roll = 9.28
2023-07-26 10:50:32.399779,| angle_pitch = 10.60 | angle_roll = 9.21
2023-07-26 10:50:32.403302,| angle_pitch = 10.33 | angle_roll = 8.84
2023-07-26 10:50:32.405561,| angle_pitch = 10.72 | angle_roll = 8.89
2023-07-26 10:50:32.408558,| angle_pitch = 10.48 | angle_roll = 9.06
2023-07-26 10:50:32.412558,| angle_pitch = 10.63 | angle_roll = 9.28
2023-07-26 10:50:32.416744,| angle_pitch = 10.78 | angle_roll = 9.05
2023-07-26 10:50:32.420748,| angle_pitch = 10.28 | angle_roll = 8.86
2023-07-26 10:50:32.424880,| angle_pitch = 10.42 | angle_roll = 9.23
2023-07-26 10:50:32.428891,| angle_pitch = 10.78 | angle_roll = 9.02
2023-07-26 10:50:32.433412,| angle_pitch = 10.37 | angle_roll = 9.34
2023-07-26 10:50:32.436952,| angle_pitch = 10.73 | angle_roll = 8.91
2023-07-26 10:50:32.440952,| angle_pitch = 10.47 | angle_roll = 9.13
2023-07-26 10:50:32.446012,| angle_pitch = 10.50 | angle_roll = 9.01
2023-07-26 10:50:32.449026,| angle_pitch = 10.62 | angle_roll = 9.11
2023-07-26 10:50:32.453536,| angle_pitch = 10.79 | angle_roll = 9.22
2023-07-26 10:50:32.457084,| angle_pitch = 10.27 | angle_roll = 9.16
2023-07-26 10:50:32.462082,| angle_pitch = 10.33 | angle_roll = 8.91
2023-07-26 10:50:32.465614,| angle_pitch = 10.64 | angle_roll = 8.95
2023-07-26 10:50:32.469615,| angle_pitch = 10.55 | angle_roll = 8.87
2023-07-26 10:50:32.473131,| angle_pitch = 10.50 | angle_roll = 9.29
2023-07-26 10:50:32.477694,| angle_pitch = 10.81 | angle_roll = 8.77
2023-07-26 10:50:32.481710,| angle_pitch = 10.35 | angle_roll = 8.52
2023-07-26 10:50:32.485786,| angle_pitch = 10.41 | angle_roll = 8.86
2023-07-26 10:50:32.489791,| angle_pitch = 10.17 | angle_roll = 8.95
2023-07-26 10:50:32.494909,| angle_pitch = 10.58 | angle_roll = 9.18
2023-07-26 10:50:32.497862,| angle_pitch = 10.36 | angle_roll = 9.19
2023-07-26 10:50:32.502487,| angle_pitch = 10.50 | angle_roll = 9.43
2023-07-26 10:50:32.506426,| angle_pitch = 10.69 | angle_roll = 9.26
2023-07-26 10:50:32.511428,| angle_pitch = 10.47 | angle_roll = 8.95
2023-07-26 10:50:32.514451,| angle_pitch = 10.75 | angle_roll = 9.10
2023-07-26 10:50:32.518475,| angle_pitch = 10.55 | angle_roll = 9.34
2023-07-26 10:50:32.522471,| angle_pitch = 10.54 | angle_roll = 9.12
2023-07-26 10:50:32.527550,| angle_pitch = 10.44 | angle_roll = 9.25
2023-07-26 10:50:32.530554,| angle_pitch = 10.02 | angle_roll = 9.33
2023-07-26 10:50:32.534616,| angle_pitch = 10.56 | angle_roll = 9.33
2023-07-26 10:50:32.538644,| angle_pitch = 10.60 | angle_roll = 8.89
2023-07-26 10:50:32.543173,| angle_pitch = 10.64 | angle_roll = 8.93
2023-07-26 10:50:32.547728,| angle_pitch = 10.54 | angle_roll = 9.16
2023-07-26 10:50:32.551726,| angle_pitch = 10.46 | angle_roll = 8.97
2023-07-26 10:50:32.555770,| angle_pitch = 10.52 | angle_roll = 9.00
2023-07-26 10:50:32.559770,| angle_pitch = 10.50 | angle_roll = 9.02
2023-07-26 10:50:32.563381,| angle_pitch = 10.60 | angle_roll = 8.96
2023-07-26 10:50:32.567899,| angle_pitch = 10.44 | angle_roll = 9.05
2023-07-26 10:50:32.571924,| angle_pitch = 10.53 | angle_roll = 9.03
2023-07-26 10:50:32.575974,| angle_pitch = 10.55 | angle_roll = 9.29
2023-07-26 10:50:32.579976,| angle_pitch = 10.50 | angle_roll = 9.10
2023-07-26 10:50:32.583539,| angle_pitch = 10.53 | angle_roll = 8.93
2023-07-26 10:50:32.587996,| angle_pitch = 10.55 | angle_roll = 9.15
2023-07-26 10:50:32.592013,| angle_pitch = 10.68 | angle_roll = 9.12
2023-07-26 10:50:32.596067,| angle_pitch = 10.49 | angle_roll = 8.97
2023-07-26 10:50:32.600102,| angle_pitch = 10.85 | angle_roll = 9.11
2023-07-26 10:50:32.601076,| angle_pitch = 10.56 | angle_roll = 9.09
2023-07-26 10:50:32.604762,| angle_pitch = 10.43 | angle_roll = 9.37
2023-07-26 10:50:32.608769,| angle_pitch = 10.56 | angle_roll = 9.02
2023-07-26 10:50:32.613286,| angle_pitch = 10.63 | angle_roll = 8.86
2023-07-26 10:50:32.616861,| angle_pitch = 10.56 | angle_roll = 9.09
2023-07-26 10:50:32.620848,| angle_pitch = 10.73 | angle_roll = 9.13
2023-07-26 10:50:32.625506,| angle_pitch = 10.51 | angle_roll = 9.11
2023-07-26 10:50:32.629518,| angle_pitch = 10.33 | angle_roll = 9.05
2023-07-26 10:50:32.633516,| angle_pitch = 10.41 | angle_roll = 9.25
2023-07-26 10:50:32.637583,| angle_pitch = 10.62 | angle_roll = 8.99
2023-07-26 10:50:32.641587,| angle_pitch = 10.45 | angle_roll = 9.10
2023-07-26 10:50:32.645646,| angle_pitch = 10.50 | angle_roll = 8.86
2023-07-26 10:50:32.649663,| angle_pitch = 10.42 | angle_roll = 9.05
2023-07-26 10:50:32.653175,| angle_pitch = 10.62 | angle_roll = 9.46
2023-07-26 10:50:32.657726,| angle_pitch = 10.73 | angle_roll = 8.81
2023-07-26 10:50:32.661725,| angle_pitch = 10.45 | angle_roll = 8.98
2023-07-26 10:50:32.665793,| angle_pitch = 10.66 | angle_roll = 9.41
2023-07-26 10:50:32.670786,| angle_pitch = 10.58 | angle_roll = 9.11
2023-07-26 10:50:32.674457,| angle_pitch = 10.42 | angle_roll = 8.76
2023-07-26 10:50:32.678467,| angle_pitch = 10.72 | angle_roll = 9.26
2023-07-26 10:50:32.682464,| angle_pitch = 10.55 | angle_roll = 8.85
2023-07-26 10:50:32.686498,| angle_pitch = 10.34 | angle_roll = 9.13
2023-07-26 10:50:32.690506,| angle_pitch = 10.36 | angle_roll = 9.13
2023-07-26 10:50:32.695548,| angle_pitch = 10.51 | angle_roll = 8.99
2023-07-26 10:50:32.699563,| angle_pitch = 10.73 | angle_roll = 8.98
2023-07-26 10:50:32.702562,| angle_pitch = 10.55 | angle_roll = 9.07
2023-07-26 10:50:32.707016,| angle_pitch = 10.63 | angle_roll = 9.16
2023-07-26 10:50:32.711014,| angle_pitch = 10.36 | angle_roll = 9.40
2023-07-26 10:50:32.714539,| angle_pitch = 10.56 | angle_roll = 9.21
2023-07-26 10:50:32.719853,| angle_pitch = 10.72 | angle_roll = 9.07
2023-07-26 10:50:32.723385,| angle_pitch = 10.50 | angle_roll = 9.43
2023-07-26 10:50:32.727555,| angle_pitch = 10.85 | angle_roll = 9.15
2023-07-26 10:50:32.731557,| angle_pitch = 10.54 | angle_roll = 8.93
2023-07-26 10:50:32.735628,| angle_pitch = 10.66 | angle_roll = 9.22
2023-07-26 10:50:32.739658,| angle_pitch = 10.43 | angle_roll = 9.21
2023-07-26 10:50:32.743171,| angle_pitch = 10.41 | angle_roll = 8.96
2023-07-26 10:50:32.747732,| angle_pitch = 10.34 | angle_roll = 8.61
2023-07-26 10:50:32.751736,| angle_pitch = 10.63 | angle_roll = 9.22
2023-07-26 10:50:32.755812,| angle_pitch = 10.37 | angle_roll = 9.24
2023-07-26 10:50:32.760809,| angle_pitch = 10.54 | angle_roll = 9.28
2023-07-26 10:50:32.764464,| angle_pitch = 10.46 | angle_roll = 9.17
2023-07-26 10:50:32.768421,| angle_pitch = 10.55 | angle_roll = 9.24
2023-07-26 10:50:32.772421,| angle_pitch = 10.46 | angle_roll = 9.36
2023-07-26 10:50:32.776611,| angle_pitch = 10.63 | angle_roll = 9.06
2023-07-26 10:50:32.780610,| angle_pitch = 10.39 | angle_roll = 9.00
2023-07-26 10:50:32.784672,| angle_pitch = 10.69 | angle_roll = 9.18
2023-07-26 10:50:32.788685,| angle_pitch = 10.52 | angle_roll = 9.21
2023-07-26 10:50:32.793211,| angle_pitch = 10.56 | angle_roll = 9.03
2023-07-26 10:50:32.796783,| angle_pitch = 10.39 | angle_roll = 8.99
2023-07-26 10:50:32.800779,| angle_pitch = 10.81 | angle_roll = 9.23
2023-07-26 10:50:32.802781,| angle_pitch = 10.33 | angle_roll = 8.95
2023-07-26 10:50:32.805838,| angle_pitch = 10.56 | angle_roll = 9.22
2023-07-26 10:50:32.810836,| angle_pitch = 10.34 | angle_roll = 9.14
2023-07-26 10:50:32.814379,| angle_pitch = 10.77 | angle_roll = 9.06
2023-07-26 10:50:32.817517,| angle_pitch = 10.69 | angle_roll = 8.95
2023-07-26 10:50:32.821508,| angle_pitch = 10.36 | angle_roll = 9.04
2023-07-26 10:50:32.826534,| angle_pitch = 10.61 | angle_roll = 9.07
2023-07-26 10:50:32.830543,| angle_pitch = 10.63 | angle_roll = 9.29
2023-07-26 10:50:32.834663,| angle_pitch = 10.34 | angle_roll = 8.95
2023-07-26 10:50:32.838673,| angle_pitch = 10.75 | angle_roll = 9.19
2023-07-26 10:50:32.841701,| angle_pitch = 10.54 | angle_roll = 8.98
2023-07-26 10:50:32.846770,| angle_pitch = 10.45 | angle_roll = 9.12
2023-07-26 10:50:32.850769,| angle_pitch = 10.64 | angle_roll = 9.16
2023-07-26 10:50:32.854834,| angle_pitch = 10.49 | angle_roll = 9.10
2023-07-26 10:50:32.858845,| angle_pitch = 10.39 | angle_roll = 9.18
2023-07-26 10:50:32.863359,| angle_pitch = 10.72 | angle_roll = 9.00
2023-07-26 10:50:32.866867,| angle_pitch = 10.52 | angle_roll = 9.23
2023-07-26 10:50:32.870867,| angle_pitch = 10.72 | angle_roll = 8.88
2023-07-26 10:50:32.874916,| angle_pitch = 10.37 | angle_roll = 8.98
2023-07-26 10:50:32.878927,| angle_pitch = 10.52 | angle_roll = 9.13
2023-07-26 10:50:32.883436,| angle_pitch = 10.51 | angle_roll = 9.20
2023-07-26 10:50:32.887967,| angle_pitch = 10.44 | angle_roll = 8.99
2023-07-26 10:50:32.890971,| angle_pitch = 10.70 | angle_roll = 9.13
2023-07-26 10:50:32.895953,| angle_pitch = 10.54 | angle_roll = 9.05
2023-07-26 10:50:32.899962,| angle_pitch = 10.61 | angle_roll = 9.20
2023-07-26 10:50:32.903498,| angle_pitch = 10.62 | angle_roll = 8.88
2023-07-26 10:50:32.907774,| angle_pitch = 10.70 | angle_roll = 9.02
2023-07-26 10:50:32.911783,| angle_pitch = 10.61 | angle_roll = 8.89
2023-07-26 10:50:32.915847,| angle_pitch = 10.33 | angle_roll = 9.06
2023-07-26 10:50:32.919853,| angle_pitch = 10.40 | angle_roll = 9.13
2023-07-26 10:50:32.924377,| angle_pitch = 10.48 | angle_roll = 9.34
2023-07-26 10:50:32.928498,| angle_pitch = 10.39 | angle_roll = 8.94
2023-07-26 10:50:32.932490,| angle_pitch = 10.48 | angle_roll = 9.11
2023-07-26 10:50:32.936523,| angle_pitch = 10.64 | angle_roll = 9.02
2023-07-26 10:50:32.940549,| angle_pitch = 10.45 | angle_roll = 9.08
2023-07-26 10:50:32.944541,| angle_pitch = 10.54 | angle_roll = 9.22
2023-07-26 10:50:32.949550,| angle_pitch = 10.64 | angle_roll = 9.44
2023-07-26 10:50:32.953083,| angle_pitch = 10.48 | angle_roll = 9.00
2023-07-26 10:50:32.956657,| angle_pitch = 10.29 | angle_roll = 8.93
2023-07-26 10:50:32.960649,| angle_pitch = 10.77 | angle_roll = 9.06
2023-07-26 10:50:32.964799,| angle_pitch = 10.52 | angle_roll = 8.98
2023-07-26 10:50:32.978830,| angle_pitch = 10.80 | angle_roll = 9.03
2023-07-26 10:50:32.980827,| angle_pitch = 10.46 | angle_roll = 9.43
2023-07-26 10:50:32.981862,| angle_pitch = 10.57 | angle_roll = 9.46
2023-07-26 10:50:32.983376,| angle_pitch = 10.58 | angle_roll = 9.07
2023-07-26 10:50:32.985534,| angle_pitch = 10.63 | angle_roll = 8.86
2023-07-26 10:50:32.989540,| angle_pitch = 10.52 | angle_roll = 9.64
2023-07-26 10:50:32.993136,| angle_pitch = 10.57 | angle_roll = 9.18
2023-07-26 10:50:32.997776,| angle_pitch = 10.48 | angle_roll = 8.78
2023-07-26 10:50:32.998696,| angle_pitch = 10.65 | angle_roll = 9.11
2023-07-26 10:50:33.001697,| angle_pitch = 10.28 | angle_roll = 8.93
2023-07-26 10:50:33.005876,| angle_pitch = 10.29 | angle_roll = 9.23
2023-07-26 10:50:33.010885,| angle_pitch = 10.39 | angle_roll = 9.09
2023-07-26 10:50:33.015004,| angle_pitch = 10.51 | angle_roll = 8.90
2023-07-26 10:50:33.019018,| angle_pitch = 10.33 | angle_roll = 8.76
2023-07-26 10:50:33.022013,| angle_pitch = 10.72 | angle_roll = 9.34
2023-07-26 10:50:33.027600,| angle_pitch = 10.71 | angle_roll = 9.15
2023-07-26 10:50:33.030636,| angle_pitch = 10.44 | angle_roll = 9.13
2023-07-26 10:50:33.034894,| angle_pitch = 10.65 | angle_roll = 8.98
2023-07-26 10:50:33.038849,| angle_pitch = 10.55 | angle_roll = 9.24
2023-07-26 10:50:33.043450,| angle_pitch = 10.52 | angle_roll = 9.07
2023-07-26 10:50:33.046987,| angle_pitch = 10.27 | angle_roll = 9.05
2023-07-26 10:50:33.050982,| angle_pitch = 10.34 | angle_roll = 9.14
2023-07-26 10:50:33.055100,| angle_pitch = 10.62 | angle_roll = 9.30
2023-07-26 10:50:33.060110,| angle_pitch = 10.33 | angle_roll = 9.10
2023-07-26 10:50:33.063124,| angle_pitch = 10.52 | angle_roll = 9.37
2023-07-26 10:50:33.067635,| angle_pitch = 10.38 | angle_roll = 9.19
2023-07-26 10:50:33.071632,| angle_pitch = 10.59 | angle_roll = 9.40
2023-07-26 10:50:33.075782,| angle_pitch = 10.69 | angle_roll = 9.04
2023-07-26 10:50:33.079788,| angle_pitch = 10.42 | angle_roll = 8.83
2023-07-26 10:50:33.084404,| angle_pitch = 10.49 | angle_roll = 9.39
2023-07-26 10:50:33.088547,| angle_pitch = 10.49 | angle_roll = 9.01
2023-07-26 10:50:33.092481,| angle_pitch = 10.65 | angle_roll = 9.05
2023-07-26 10:50:33.096522,| angle_pitch = 10.43 | angle_roll = 9.00
2023-07-26 10:50:33.100517,| angle_pitch = 10.45 | angle_roll = 9.15
2023-07-26 10:50:33.103337,| angle_pitch = 10.51 | angle_roll = 8.83
2023-07-26 10:50:33.109001,| angle_pitch = 10.38 | angle_roll = 9.01
2023-07-26 10:50:33.111997,| angle_pitch = 10.41 | angle_roll = 9.21
2023-07-26 10:50:33.116565,| angle_pitch = 10.42 | angle_roll = 9.05
2023-07-26 10:50:33.120570,| angle_pitch = 10.54 | angle_roll = 9.14
2023-07-26 10:50:33.124623,| angle_pitch = 10.73 | angle_roll = 9.02
2023-07-26 10:50:33.128666,| angle_pitch = 10.64 | angle_roll = 9.28
2023-07-26 10:50:33.133179,| angle_pitch = 10.67 | angle_roll = 8.84
2023-07-26 10:50:33.137749,| angle_pitch = 10.46 | angle_roll = 8.91
2023-07-26 10:50:33.140751,| angle_pitch = 10.38 | angle_roll = 9.13
2023-07-26 10:50:33.145854,| angle_pitch = 10.57 | angle_roll = 9.20
2023-07-26 10:50:33.149863,| angle_pitch = 10.69 | angle_roll = 9.15
2023-07-26 10:50:33.153378,| angle_pitch = 10.47 | angle_roll = 9.13
2023-07-26 10:50:33.157924,| angle_pitch = 10.50 | angle_roll = 9.19
2023-07-26 10:50:33.161936,| angle_pitch = 10.63 | angle_roll = 9.07
2023-07-26 10:50:33.165618,| angle_pitch = 10.55 | angle_roll = 8.97
2023-07-26 10:50:33.169628,| angle_pitch = 10.23 | angle_roll = 9.12
2023-07-26 10:50:33.173141,| angle_pitch = 10.45 | angle_roll = 8.98
2023-07-26 10:50:33.177732,| angle_pitch = 10.64 | angle_roll = 9.28
2023-07-26 10:50:33.181733,| angle_pitch = 10.48 | angle_roll = 8.67
2023-07-26 10:50:33.185795,| angle_pitch = 10.62 | angle_roll = 9.00
2023-07-26 10:50:33.189804,| angle_pitch = 10.35 | angle_roll = 9.10
2023-07-26 10:50:33.194471,| angle_pitch = 10.63 | angle_roll = 8.99
2023-07-26 10:50:33.198612,| angle_pitch = 10.60 | angle_roll = 8.86
2023-07-26 10:50:33.199596,| angle_pitch = 10.23 | angle_roll = 9.27
2023-07-26 10:50:33.203167,| angle_pitch = 10.77 | angle_roll = 9.46
2023-07-26 10:50:33.206685,| angle_pitch = 10.46 | angle_roll = 8.60
2023-07-26 10:50:33.211683,| angle_pitch = 10.65 | angle_roll = 9.15
2023-07-26 10:50:33.214848,| angle_pitch = 10.33 | angle_roll = 9.28
2023-07-26 10:50:33.219858,| angle_pitch = 10.63 | angle_roll = 8.85
2023-07-26 10:50:33.223365,| angle_pitch = 10.66 | angle_roll = 9.05
2023-07-26 10:50:33.227868,| angle_pitch = 10.35 | angle_roll = 9.20
2023-07-26 10:50:33.231868,| angle_pitch = 10.46 | angle_roll = 8.98
2023-07-26 10:50:33.235519,| angle_pitch = 10.48 | angle_roll = 8.93
2023-07-26 10:50:33.239516,| angle_pitch = 10.32 | angle_roll = 9.06
2023-07-26 10:50:33.243526,| angle_pitch = 10.63 | angle_roll = 8.98
2023-07-26 10:50:33.247627,| angle_pitch = 10.37 | angle_roll = 9.05
2023-07-26 10:50:33.251627,| angle_pitch = 10.72 | angle_roll = 9.21
2023-07-26 10:50:33.255714,| angle_pitch = 10.57 | angle_roll = 8.80
2023-07-26 10:50:33.260715,| angle_pitch = 10.59 | angle_roll = 9.06
2023-07-26 10:50:33.263225,| angle_pitch = 10.50 | angle_roll = 8.90
2023-07-26 10:50:33.268800,| angle_pitch = 10.46 | angle_roll = 8.98
2023-07-26 10:50:33.271822,| angle_pitch = 10.53 | angle_roll = 9.20
2023-07-26 10:50:33.276443,| angle_pitch = 10.82 | angle_roll = 9.02
2023-07-26 10:50:33.280465,| angle_pitch = 10.87 | angle_roll = 9.52
2023-07-26 10:50:33.284582,| angle_pitch = 10.57 | angle_roll = 9.04
2023-07-26 10:50:33.288614,| angle_pitch = 10.26 | angle_roll = 9.13
2023-07-26 10:50:33.293135,| angle_pitch = 10.49 | angle_roll = 9.11
2023-07-26 10:50:33.296702,| angle_pitch = 10.46 | angle_roll = 8.89
2023-07-26 10:50:33.301698,| angle_pitch = 10.60 | angle_roll = 9.27
2023-07-26 10:50:33.304866,| angle_pitch = 10.39 | angle_roll = 9.06
2023-07-26 10:50:33.308797,| angle_pitch = 10.87 | angle_roll = 9.02
2023-07-26 10:50:33.313293,| angle_pitch = 10.40 | angle_roll = 9.15
2023-07-26 10:50:33.317353,| angle_pitch = 10.56 | angle_roll = 8.98
2023-07-26 10:50:33.321351,| angle_pitch = 10.59 | angle_roll = 9.14
2023-07-26 10:50:33.325700,| angle_pitch = 10.48 | angle_roll = 9.16
2023-07-26 10:50:33.329712,| angle_pitch = 10.64 | angle_roll = 9.01
2023-07-26 10:50:33.333219,| angle_pitch = 10.35 | angle_roll = 8.88
2023-07-26 10:50:33.337798,| angle_pitch = 10.40 | angle_roll = 9.18
2023-07-26 10:50:33.341775,| angle_pitch = 10.21 | angle_roll = 8.91
2023-07-26 10:50:33.345679,| angle_pitch = 10.59 | angle_roll = 9.28
2023-07-26 10:50:33.349679,| angle_pitch = 10.47 | angle_roll = 9.41
2023-07-26 10:50:33.353204,| angle_pitch = 10.97 | angle_roll = 8.97
2023-07-26 10:50:33.357745,| angle_pitch = 10.72 | angle_roll = 9.16
2023-07-26 10:50:33.361747,| angle_pitch = 10.48 | angle_roll = 8.98
2023-07-26 10:50:33.365813,| angle_pitch = 10.63 | angle_roll = 8.91
2023-07-26 10:50:33.370804,| angle_pitch = 10.33 | angle_roll = 9.08
2023-07-26 10:50:33.374338,| angle_pitch = 10.38 | angle_roll = 9.10
2023-07-26 10:50:33.378534,| angle_pitch = 10.34 | angle_roll = 9.33
2023-07-26 10:50:33.382535,| angle_pitch = 10.58 | angle_roll = 9.20
2023-07-26 10:50:33.386652,| angle_pitch = 10.54 | angle_roll = 9.20
2023-07-26 10:50:33.390649,| angle_pitch = 10.71 | angle_roll = 9.07
2023-07-26 10:50:33.394692,| angle_pitch = 10.54 | angle_roll = 9.22
2023-07-26 10:50:33.395704,| angle_pitch = 10.50 | angle_roll = 8.84
2023-07-26 10:50:33.399701,| angle_pitch = 10.40 | angle_roll = 8.81
2023-07-26 10:50:33.403207,| angle_pitch = 10.71 | angle_roll = 9.14
2023-07-26 10:50:33.407735,| angle_pitch = 10.54 | angle_roll = 8.73
2023-07-26 10:50:33.411739,| angle_pitch = 10.64 | angle_roll = 9.08
2023-07-26 10:50:33.415809,| angle_pitch = 10.30 | angle_roll = 9.17
2023-07-26 10:50:33.419839,| angle_pitch = 10.71 | angle_roll = 9.43
2023-07-26 10:50:33.424462,| angle_pitch = 10.50 | angle_roll = 9.15
2023-07-26 10:50:33.428386,| angle_pitch = 10.28 | angle_roll = 9.03
2023-07-26 10:50:33.432383,| angle_pitch = 10.35 | angle_roll = 9.04
2023-07-26 10:50:33.436417,| angle_pitch = 10.58 | angle_roll = 9.14
2023-07-26 10:50:33.440416,| angle_pitch = 10.79 | angle_roll = 9.02
2023-07-26 10:50:33.445454,| angle_pitch = 10.72 | angle_roll = 8.94
2023-07-26 10:50:33.448470,| angle_pitch = 10.60 | angle_roll = 9.22
2023-07-26 10:50:33.452451,| angle_pitch = 10.47 | angle_roll = 9.13
2023-07-26 10:50:33.456627,| angle_pitch = 10.34 | angle_roll = 9.08
2023-07-26 10:50:33.460637,| angle_pitch = 10.67 | angle_roll = 8.90
2023-07-26 10:50:33.464706,| angle_pitch = 10.60 | angle_roll = 8.97
2023-07-26 10:50:33.468715,| angle_pitch = 10.50 | angle_roll = 9.23
2023-07-26 10:50:33.473316,| angle_pitch = 10.26 | angle_roll = 9.16
2023-07-26 10:50:33.477830,| angle_pitch = 10.50 | angle_roll = 9.24
2023-07-26 10:50:33.480832,| angle_pitch = 10.46 | angle_roll = 8.93
2023-07-26 10:50:33.485561,| angle_pitch = 10.46 | angle_roll = 8.64
2023-07-26 10:50:33.489550,| angle_pitch = 10.50 | angle_roll = 8.90
2023-07-26 10:50:33.494060,| angle_pitch = 10.62 | angle_roll = 9.01
2023-07-26 10:50:33.497583,| angle_pitch = 10.64 | angle_roll = 9.24
2023-07-26 10:50:33.501597,| angle_pitch = 10.63 | angle_roll = 9.00
2023-07-26 10:50:33.505742,| angle_pitch = 10.75 | angle_roll = 8.82
2023-07-26 10:50:33.509729,| angle_pitch = 10.25 | angle_roll = 8.81
2023-07-26 10:50:33.513252,| angle_pitch = 10.67 | angle_roll = 9.35
2023-07-26 10:50:33.517814,| angle_pitch = 10.62 | angle_roll = 9.06
2023-07-26 10:50:33.521807,| angle_pitch = 10.57 | angle_roll = 8.95
2023-07-26 10:50:33.526437,| angle_pitch = 10.63 | angle_roll = 9.41
2023-07-26 10:50:33.530454,| angle_pitch = 10.41 | angle_roll = 9.15
2023-07-26 10:50:33.534637,| angle_pitch = 10.89 | angle_roll = 9.07
2023-07-26 10:50:33.538560,| angle_pitch = 10.42 | angle_roll = 8.90
2023-07-26 10:50:33.542542,| angle_pitch = 10.53 | angle_roll = 9.19
2023-07-26 10:50:33.546647,| angle_pitch = 10.44 | angle_roll = 8.96
2023-07-26 10:50:33.550648,| angle_pitch = 10.76 | angle_roll = 9.33
2023-07-26 10:50:33.554759,| angle_pitch = 10.34 | angle_roll = 8.95
2023-07-26 10:50:33.558845,| angle_pitch = 10.49 | angle_roll = 9.37
2023-07-26 10:50:33.561879,| angle_pitch = 10.60 | angle_roll = 8.98
2023-07-26 10:50:33.567104,| angle_pitch = 10.75 | angle_roll = 9.29
2023-07-26 10:50:33.571139,| angle_pitch = 10.47 | angle_roll = 9.06
2023-07-26 10:50:33.574738,| angle_pitch = 10.67 | angle_roll = 9.06
2023-07-26 10:50:33.578752,| angle_pitch = 10.53 | angle_roll = 9.22
2023-07-26 10:50:33.583343,| angle_pitch = 10.52 | angle_roll = 8.96
2023-07-26 10:50:33.587529,| angle_pitch = 10.07 | angle_roll = 9.17
2023-07-26 10:50:33.591526,| angle_pitch = 10.50 | angle_roll = 9.32
2023-07-26 10:50:33.595474,| angle_pitch = 10.56 | angle_roll = 9.14
2023-07-26 10:50:33.596475,| angle_pitch = 10.65 | angle_roll = 8.90
2023-07-26 10:50:33.600487,| angle_pitch = 10.62 | angle_roll = 9.43
2023-07-26 10:50:33.604721,| angle_pitch = 10.51 | angle_roll = 8.91
2023-07-26 10:50:33.607955,| angle_pitch = 10.57 | angle_roll = 8.89
2023-07-26 10:50:33.611862,| angle_pitch = 10.51 | angle_roll = 8.74
2023-07-26 10:50:33.616507,| angle_pitch = 10.52 | angle_roll = 9.08
2023-07-26 10:50:33.620575,| angle_pitch = 10.57 | angle_roll = 9.15
2023-07-26 10:50:33.624738,| angle_pitch = 10.36 | angle_roll = 8.80
2023-07-26 10:50:33.628746,| angle_pitch = 10.69 | angle_roll = 9.03
2023-07-26 10:50:33.633330,| angle_pitch = 10.44 | angle_roll = 8.86
2023-07-26 10:50:33.636946,| angle_pitch = 10.75 | angle_roll = 9.08
2023-07-26 10:50:33.641072,| angle_pitch = 10.25 | angle_roll = 9.12
2023-07-26 10:50:33.644506,| angle_pitch = 10.71 | angle_roll = 8.97
2023-07-26 10:50:33.649007,| angle_pitch = 10.48 | angle_roll = 8.95
2023-07-26 10:50:33.653514,| angle_pitch = 10.61 | angle_roll = 9.18
2023-07-26 10:50:33.657663,| angle_pitch = 10.54 | angle_roll = 9.15
2023-07-26 10:50:33.661673,| angle_pitch = 10.58 | angle_roll = 9.00
2023-07-26 10:50:33.665740,| angle_pitch = 10.62 | angle_roll = 8.76
2023-07-26 10:50:33.669734,| angle_pitch = 10.69 | angle_roll = 8.88
2023-07-26 10:50:33.673478,| angle_pitch = 10.48 | angle_roll = 9.09
2023-07-26 10:50:33.677493,| angle_pitch = 10.62 | angle_roll = 9.08
2023-07-26 10:50:33.681499,| angle_pitch = 10.36 | angle_roll = 9.24
2023-07-26 10:50:33.685739,| angle_pitch = 10.47 | angle_roll = 9.01
2023-07-26 10:50:33.689811,| angle_pitch = 10.82 | angle_roll = 8.90
2023-07-26 10:50:33.694811,| angle_pitch = 10.66 | angle_roll = 9.03
2023-07-26 10:50:33.697868,| angle_pitch = 10.35 | angle_roll = 9.25
2023-07-26 10:50:33.701831,| angle_pitch = 10.15 | angle_roll = 9.02
2023-07-26 10:50:33.706762,| angle_pitch = 10.81 | angle_roll = 8.99
2023-07-26 10:50:33.710762,| angle_pitch = 10.63 | angle_roll = 8.84
2023-07-26 10:50:33.714821,| angle_pitch = 10.48 | angle_roll = 9.20
2023-07-26 10:50:33.718828,| angle_pitch = 10.31 | angle_roll = 8.80
2023-07-26 10:50:33.721857,| angle_pitch = 10.39 | angle_roll = 8.83
2023-07-26 10:50:33.726700,| angle_pitch = 10.54 | angle_roll = 9.13
2023-07-26 10:50:33.730774,| angle_pitch = 10.53 | angle_roll = 9.03
2023-07-26 10:50:33.734841,| angle_pitch = 10.32 | angle_roll = 8.98
2023-07-26 10:50:33.738774,| angle_pitch = 10.27 | angle_roll = 8.79
2023-07-26 10:50:33.743322,| angle_pitch = 10.66 | angle_roll = 8.92
2023-07-26 10:50:33.747495,| angle_pitch = 10.74 | angle_roll = 8.93
2023-07-26 10:50:33.751384,| angle_pitch = 10.77 | angle_roll = 8.88
2023-07-26 10:50:33.755641,| angle_pitch = 10.81 | angle_roll = 8.94
