Timestamp,Data
2023-08-02 16:10:26.477137,1AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:11:00.109171,-5574	-1673	4635	52	183	2194
2023-08-02 16:11:00.138848,-5829	270	4848	-164	328	3374
2023-08-02 16:11:00.171848,-6087	-270	4454	-646	-450	2492
2023-08-02 16:11:00.203850,-4708	16	4802	-485	-358	-212
2023-08-02 16:11:00.236180,-6056	43	4886	-890	-175	-1741
2023-08-02 16:11:00.265508,-6592	-76	4499	-260	-66	57
2023-08-02 16:11:00.294366,-4076	-93	4639	31	27	2629
2023-08-02 16:11:00.323168,-5418	-375	4698	47	332	3993
2023-08-02 16:11:00.356336,-1840	-375	5040	-444	-443	3368
2023-08-02 16:11:00.384443,-3418	-103	5245	-415	81	582
2023-08-02 16:11:00.416411,-4289	93	4761	-466	-58	-1642
2023-08-02 16:11:00.450010,-1646	-464	5027	-328	335	-1142
2023-08-02 16:11:00.477961,-2250	57	4782	-88	402	1610
2023-08-02 16:11:00.510961,-4768	368	4827	142	224	3204
2023-08-02 16:11:00.539753,-4014	-903	4983	-17	-31	2842
2023-08-02 16:11:00.572926,-2225	-862	4903	-422	-473	-4
2023-08-02 16:11:00.605928,-2530	-1251	4946	-673	-647	-2556
2023-08-02 16:11:00.641854,-4363	-377	4625	-589	481	-2079
2023-08-02 16:11:00.670857,-2537	-968	4807	40	151	618
2023-08-02 16:11:00.699895,-6061	-1285	4652	198	177	2701
2023-08-02 16:11:00.736873,-5116	-1455	4663	-460	175	2096
2023-08-02 16:11:00.769008,-4172	-530	4397	-201	-808	-794
2023-08-02 16:11:00.802071,-5264	301	4923	-405	-254	-3128
2023-08-02 16:11:00.834898,-5767	-193	4509	-474	436	-2571
2023-08-02 16:11:00.863081,-4223	-16	4517	328	194	260
2023-08-02 16:11:00.892049,-4016	-314	4884	56	91	1977
2023-08-02 16:11:00.925057,-3392	-107	4746	-373	-149	1291
2023-08-02 16:11:00.957546,-3381	-570	4525	-13	-358	-1408
2023-08-02 16:11:00.990534,-3554	-1000	4853	-345	61	-3552
2023-08-02 16:11:01.027559,-4938	-1165	4657	-185	444	-2965
2023-08-02 16:11:01.055742,-2854	-1132	5115	337	209	234
2023-08-02 16:11:01.088735,-4559	-1059	5236	14	92	1781
2023-08-02 16:11:01.121733,-3508	-817	5108	-356	-219	714
2023-08-02 16:11:01.150032,-3366	-393	4854	21	-478	-1374
2023-08-02 16:11:01.187025,-4546	-516	4952	-430	196	-3006
2023-08-02 16:11:01.219917,-5688	-776	5042	-241	713	-1886
2023-08-02 16:11:01.252459,-6346	-1068	5024	-134	422	710
2023-08-02 16:11:01.281418,-5873	-929	4756	39	134	1887
2023-08-02 16:11:01.314314,-5493	-180	4834	-206	-284	722
2023-08-02 16:11:01.346507,-5091	-976	5232	-153	-884	-1225
2023-08-02 16:11:01.378938,-3276	-841	4270	-102	-8	-1900
2023-08-02 16:11:01.412309,-1875	-322	4788	-70	153	-521
2023-08-02 16:11:01.440723,-3107	-505	4872	-604	769	1633
2023-08-02 16:11:01.473527,-2952	-737	4431	-209	91	2886
2023-08-02 16:11:01.506531,-3138	-336	4694	-22	-59	1026
2023-08-02 16:11:01.539217,-5025	-409	4679	-616	-87	-1045
2023-08-02 16:11:01.572214,-3685	811	4330	199	-364	-1826
2023-08-02 16:11:01.604214,-4600	-510	4869	-393	-252	-799
2023-08-02 16:11:01.633244,-3174	-491	4607	-609	581	871
2023-08-02 16:11:01.666506,-2560	-624	4277	-123	-69	1498
2023-08-02 16:11:01.694408,-3681	-897	4445	-5	200	2
2023-08-02 16:11:01.727431,-6702	-422	5074	-254	-424	-1707
2023-08-02 16:11:01.760612,-5689	-1054	4185	63	-156	-1878
2023-08-02 16:11:01.792733,-6383	-1172	4621	-77	360	-479
2023-08-02 16:11:01.825745,-7488	-424	4628	-143	321	611
2023-08-02 16:11:01.858567,-5948	-412	5139	-214	-125	-291
2023-08-02 16:11:01.891724,-4425	-588	4528	-149	115	-2236
2023-08-02 16:11:01.923927,-4623	-375	4491	-139	-86	-3399
2023-08-02 16:11:01.956257,-8309	334	4625	166	-27	-2083
2023-08-02 16:11:01.985652,-4612	-454	4975	-33	63	-1063
2023-08-02 16:11:02.018622,-5366	-975	4621	-324	245	-1058
2023-08-02 16:11:02.051091,-3998	-1132	4990	-159	95	-1560
2023-08-02 16:11:02.084146,-8151	-272	4527	-8	-32	-2447
2023-08-02 16:11:02.121049,-5668	-1030	4505	-112	-269	-2774
2023-08-02 16:11:02.153440,-6456	-284	5167	256	-251	-1729
2023-08-02 16:11:02.182350,-7590	-502	4800	-51	34	-943
2023-08-02 16:11:02.215245,-5759	-1109	4600	-197	371	-1478
2023-08-02 16:11:02.251886,-2793	-906	4706	-245	558	-2689
2023-08-02 16:11:02.284828,-5756	-1129	5160	-449	-356	-3305
2023-08-02 16:11:02.317801,-5855	-800	4530	-340	54	-3333
2023-08-02 16:11:02.345808,-5127	-533	5081	0	-56	-2717
2023-08-02 16:11:02.382359,-4442	-778	4456	-33	-152	-2764
2023-08-02 16:11:02.415676,-4864	-1120	4669	232	153	-3437
2023-08-02 16:11:02.448192,-2646	-943	4762	-489	530	-4062
2023-08-02 16:11:02.480736,-4506	-1234	4930	-287	-304	-3878
2023-08-02 16:11:02.514035,-5827	-508	4609	-336	119	-2791
2023-08-02 16:11:02.550591,-5549	-1063	4806	-187	-139	-2253
2023-08-02 16:11:02.583720,-6163	-831	4425	337	354	-2011
2023-08-02 16:11:02.616720,-4997	-926	4552	-70	92	-1868
2023-08-02 16:11:02.645253,-6116	-823	5159	43	-164	-1385
2023-08-02 16:11:02.677934,-3855	-826	4758	-65	-391	-281
2023-08-02 16:11:02.710800,-4658	-443	4968	-284	-219	1045
2023-08-02 16:11:02.743460,-4450	-1022	5300	169	-743	1858
2023-08-02 16:11:02.775458,-5167	-1343	4758	62	-126	1662
2023-08-02 16:11:02.808550,-6218	-677	4376	-32	113	469
2023-08-02 16:11:02.837470,-4186	-795	4903	-433	760	-45
2023-08-02 16:11:02.870530,-4017	-888	4595	-218	-125	331
2023-08-02 16:11:02.903183,-5803	-872	4579	-659	-339	860
2023-08-02 16:11:02.936190,-5471	-1124	4937	-229	-798	978
2023-08-02 16:11:02.968685,-3787	-1326	4715	217	-112	-116
2023-08-02 16:11:03.001596,-4392	-1552	5181	38	316	-1823
2023-08-02 16:11:03.033819,-4591	-1253	4976	-397	942	-2176
2023-08-02 16:11:03.066492,-2449	142	4614	-604	-78	-1195
2023-08-02 16:11:03.099528,-3887	-358	4666	-409	-234	-158
2023-08-02 16:11:03.132429,-5242	-927	5367	143	-1010	123
2023-08-02 16:11:03.164879,-3223	-1198	4626	58	-120	-821
2023-08-02 16:11:03.198037,-3010	-831	4823	173	550	-1983
2023-08-02 16:11:03.230910,-1339	-404	5199	-497	724	-2159
2023-08-02 16:11:03.263542,-4989	58	4948	-380	-119	-972
2023-08-02 16:11:03.292422,-4866	-618	4523	-401	-422	76
2023-08-02 16:11:03.324528,-5063	-973	5123	-144	-298	604
2023-08-02 16:11:03.353635,-7290	-762	4797	254	-8	371
2023-08-02 16:11:03.386626,-7160	-495	4397	303	524	-211
2023-08-02 16:11:03.419069,-6445	-873	4598	-409	785	-541
2023-08-02 16:11:03.451699,-3776	-1390	3919	-559	-304	345
2023-08-02 16:11:03.484748,-3200	-1159	4700	-176	-443	1440
2023-08-02 16:11:03.520972,-5997	-1331	4583	-499	-119	2105
2023-08-02 16:11:03.550545,-4978	-1276	4393	-10	-46	1306
2023-08-02 16:11:04.746744,-3822	-1454	4AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:11:04.775736,157	-61	4781	-144	102	-10
2023-08-02 16:11:04.802738,235	-133	4728	-184	48	46
2023-08-02 16:11:04.832367,338	-134	4906	-266	-69	222
2023-08-02 16:11:04.861022,301	-140	4496	-267	5	1004
2023-08-02 16:11:04.888902,626	-171	4730	-292	-226	1426
2023-08-02 16:11:04.917928,204	-32	4909	-121	-5	1422
2023-08-02 16:11:04.946877,-471	65	4806	-394	-218	1275
2023-08-02 16:11:04.979791,-552	150	4914	-368	-250	847
2023-08-02 16:11:05.008734,-52	-33	4818	-285	-115	330
2023-08-02 16:11:05.036825,131	-122	4506	-367	52	181
2023-08-02 16:11:05.061558,142	-118	4743	-343	-8	736
2023-08-02 16:11:05.094558,165	-20	4838	-325	134	2180
2023-08-02 16:11:05.122556,202	-106	4667	-179	325	4389
2023-08-02 16:11:05.151308,77	-142	4844	-96	28	6612
2023-08-02 16:11:05.176134,80	-55	4609	-170	136	7664
2023-08-02 16:11:05.208371,-277	-177	4668	147	288	8031
2023-08-02 16:11:05.237669,-104	-49	4910	209	142	7382
2023-08-02 16:11:05.265845,10	-62	4934	-123	279	5912
2023-08-02 16:11:05.295276,116	-130	5116	-60	-159	4197
2023-08-02 16:11:05.323269,19	-112	4687	-198	-319	1238
2023-08-02 16:11:05.356355,122	-133	4671	-366	-269	-2399
2023-08-02 16:11:05.388658,156	-72	4545	-374	-126	-4841
2023-08-02 16:11:05.417655,63	-281	4663	-525	27	-5249
2023-08-02 16:11:05.446466,-10	-383	4785	-170	236	-3238
2023-08-02 16:11:05.475436,86	-467	4976	-27	114	-87
2023-08-02 16:11:05.503430,-4	-297	4752	44	300	2027
2023-08-02 16:11:05.532604,-26	-116	4819	208	316	2770
2023-08-02 16:11:05.560782,8	-221	5077	201	-225	2318
2023-08-02 16:11:05.589761,-32	-402	4306	-281	-359	486
2023-08-02 16:11:05.622825,-52	-181	4665	-429	-300	-2365
2023-08-02 16:11:05.651157,31	-242	4614	-852	322	-4092
2023-08-02 16:11:05.684164,-628	-762	5155	-641	456	-3383
2023-08-02 16:11:05.717022,-2287	-928	4752	-222	298	-275
2023-08-02 16:11:05.749917,-2095	-1028	4626	119	449	2289
2023-08-02 16:11:05.778063,-2386	-935	4603	-11	437	3241
2023-08-02 16:11:05.810996,-1758	-745	4624	260	-72	2084
2023-08-02 16:11:05.843993,-2266	-686	5012	-338	-310	-363
2023-08-02 16:11:05.876613,-1570	-828	4747	-431	-198	-2443
2023-08-02 16:11:05.913737,-1802	-1051	5361	-370	-9	-1336
2023-08-02 16:11:05.941846,-1676	-1079	4878	44	468	1502
2023-08-02 16:11:05.974292,-3003	-1137	4937	273	407	3330
2023-08-02 16:11:06.007322,-2227	-1183	5330	-23	-302	3305
2023-08-02 16:11:06.040380,-580	-369	5224	-432	-556	1402
2023-08-02 16:11:06.072878,-4795	-498	4635	-370	-457	-993
2023-08-02 16:11:06.105866,-5282	-1492	4278	-480	339	-1301
2023-08-02 16:11:06.138910,-3978	-1184	4587	199	187	1130
2023-08-02 16:11:06.171342,-4664	-865	4417	294	379	2975
2023-08-02 16:11:06.200387,-4880	-1099	4503	47	191	3072
2023-08-02 16:11:06.237234,-5154	-1041	4594	-164	-464	1479
2023-08-02 16:11:06.269931,-4784	-965	4752	-493	-462	-824
2023-08-02 16:11:06.301982,-5554	-1270	4570	-288	207	-1058
2023-08-02 16:11:06.335280,-7401	-772	4449	43	230	1227
2023-08-02 16:11:06.367785,-4388	-1282	4581	107	495	2769
2023-08-02 16:11:06.400792,-4835	-1361	5070	-101	-173	2513
2023-08-02 16:11:06.429716,-5009	-992	4733	30	-559	546
2023-08-02 16:11:06.466467,-3584	-1054	4733	-224	-10	-1185
2023-08-02 16:11:06.498782,-3447	-1091	4836	-301	68	-1087
2023-08-02 16:11:06.531818,-4255	-1302	5257	-277	334	894
2023-08-02 16:11:06.559871,-3681	-1211	4782	117	-61	2482
2023-08-02 16:11:06.597660,-7986	-1428	5136	-246	-307	1964
2023-08-02 16:11:06.630645,-6723	-1331	5638	-213	-920	58
2023-08-02 16:11:06.662831,-5181	-821	5154	-70	-354	-1288
2023-08-02 16:11:06.695947,-6568	-686	4979	-357	-30	-1087
2023-08-02 16:11:06.723828,-4119	-1189	4416	-87	544	496
2023-08-02 16:11:06.756783,-3702	-1326	4849	94	310	1499
2023-08-02 16:11:06.790085,-4765	-640	4676	-272	-222	984
2023-08-02 16:11:06.822173,-3276	-1056	5049	-521	-434	-816
2023-08-02 16:11:06.859915,-3289	-850	5014	-152	-314	-2074
2023-08-02 16:11:06.892089,-2288	-894	4544	-10	544	-1736
2023-08-02 16:11:06.920993,-2888	-1472	4580	-284	800	311
2023-08-02 16:11:06.953275,-3643	-802	4476	-2	106	1647
2023-08-02 16:11:06.986473,-3027	-845	4980	-130	-392	995
2023-08-02 16:11:08.129387,-AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:11:08.157813,144	-101	4775	-182	11	-77
2023-08-02 16:11:08.186808,257	-79	4833	-209	-28	-52
2023-08-02 16:11:08.214999,510	-110	4773	-202	-74	-69
2023-08-02 16:11:08.244148,1069	-91	4788	-173	33	-91
2023-08-02 16:11:08.272686,1277	64	4771	-109	-89	611
2023-08-02 16:11:08.301811,1311	0	4948	-164	-161	1070
2023-08-02 16:11:08.334103,1412	-157	4887	-128	-300	645
2023-08-02 16:11:08.362740,1342	-165	4820	-268	119	257
2023-08-02 16:11:08.386649,1014	-56	4845	118	1	184
2023-08-02 16:11:08.415785,1165	-281	4799	53	61	-126
2023-08-02 16:11:08.444476,1025	-406	4760	92	213	-140
2023-08-02 16:11:08.472682,910	-267	4845	299	458	-82
2023-08-02 16:11:08.501780,870	-102	4744	-188	594	-11
2023-08-02 16:11:08.530668,-252	551	6185	-1726	-316	47
2023-08-02 16:11:08.563621,-59	-230	3814	78	-2426	837
2023-08-02 16:11:08.591724,694	-625	4503	-430	-1126	1419
2023-08-02 16:11:08.620784,115	-458	3925	0	1332	2112
2023-08-02 16:11:08.653170,-1011	-852	4976	-40	1395	2800
2023-08-02 16:11:08.686261,-1920	122	5823	-445	2423	-911
2023-08-02 16:11:08.719170,-1320	71	3815	288	2071	-5276
2023-08-02 16:11:08.747364,-952	-6	4871	-396	264	-6162
2023-08-02 16:11:08.780640,-458	-363	4520	-737	-66	-7020
2023-08-02 16:11:08.813558,-319	-336	4080	224	-814	-7680
2023-08-02 16:11:08.845845,-519	-530	5851	929	-296	-6072
2023-08-02 16:11:08.874633,-337	-523	4562	237	-271	-2704
2023-08-02 16:11:08.906778,-202	-415	4959	-151	-8	1231
2023-08-02 16:11:08.935947,-219	-387	5081	-85	-186	4689
2023-08-02 16:11:08.968680,-242	-293	4485	552	1114	6553
2023-08-02 16:11:09.001675,-317	-175	5090	1163	995	3208
2023-08-02 16:11:09.025851,-348	-45	4445	440	808	-67
2023-08-02 16:11:09.059199,-652	-126	5051	-53	198	-3787
2023-08-02 16:11:09.092082,-400	-66	4631	-1185	-1032	-7018
2023-08-02 16:11:09.124697,-567	-447	4142	-652	920	-9821
2023-08-02 16:11:09.157188,-310	-499	4485	763	3719	-11401
2023-08-02 16:11:09.190168,-604	-892	4438	-473	2556	-6458
2023-08-02 16:11:09.222417,-1096	-711	4236	-636	3444	967
2023-08-02 16:11:09.259316,-1068	-592	4970	-763	4576	-1736
2023-08-02 16:11:09.288255,-588	-104	4522	19	4685	314
2023-08-02 16:11:09.321211,-2132	216	5403	-396	3073	-1641
2023-08-02 16:11:09.349221,-1825	655	4688	3	-97	-254
2023-08-02 16:11:09.378733,-1666	-12	5487	418	-3488	305
2023-08-02 16:11:09.410843,-1436	57	4639	224	-5003	300
2023-08-02 16:11:09.440018,-1065	94	4169	-232	-5527	551
2023-08-02 16:11:09.472633,-795	53	4333	-174	-5057	825
2023-08-02 16:11:09.500671,-695	-185	4408	-330	-4010	671
2023-08-02 16:11:09.533768,-723	-22	4254	-613	-1616	783
2023-08-02 16:11:09.567059,-681	177	4599	-381	-1112	691
2023-08-02 16:11:09.596103,-501	-35	5338	-479	-670	1060
2023-08-02 16:11:09.628252,-646	-456	5023	-67	-438	1063
2023-08-02 16:11:09.656338,-342	-491	4761	22	-30	1051
2023-08-02 16:11:09.685572,-302	-252	5155	136	112	883
2023-08-02 16:11:09.714582,-370	-213	4543	74	764	681
2023-08-02 16:11:09.742773,-328	-173	4442	-381	859	1237
2023-08-02 16:11:09.775907,-261	-270	4767	-169	213	3023
2023-08-02 16:11:09.804615,27	-97	4574	-178	-215	4914
2023-08-02 16:11:09.836777,-92	-222	4742	-545	-328	6644
2023-08-02 16:11:09.866174,165	-253	4226	-936	-352	8187
2023-08-02 16:11:09.898345,95	-496	4352	-151	-453	9164
2023-08-02 16:11:09.923172,-65	-593	4482	7	-22	9199
2023-08-02 16:11:09.955928,-234	-786	4642	-17	263	8805
2023-08-02 16:11:09.984043,-592	-544	4594	-298	615	8605
2023-08-02 16:11:10.017044,-564	-1454	4813	-20	48	7462
2023-08-02 16:11:10.046218,178	-1825	5051	-369	4	3095
2023-08-02 16:11:10.074623,48	-859	5021	-530	-328	318
2023-08-02 16:11:10.103513,258	-638	4383	-585	-254	58
2023-08-02 16:11:10.132489,34	-522	4743	-89	-576	-667
2023-08-02 16:11:10.165101,-1223	-871	4654	-95	-116	-2778
2023-08-02 16:11:10.197821,-1265	-1204	4449	-5	576	-5099
2023-08-02 16:11:10.230672,-763	-862	5083	-220	491	-4248
2023-08-02 16:11:10.263364,-568	-765	4757	-258	305	-2332
2023-08-02 16:11:10.296290,-438	-578	4572	-490	-329	-1247
2023-08-02 16:11:10.328430,-1110	-425	4475	-772	-177	-1460
2023-08-02 16:11:10.361775,-827	-529	4239	290	-603	-1973
2023-08-02 16:11:10.389776,-809	-717	4288	114	4	-3387
2023-08-02 16:11:10.422855,-857	-900	4131	235	626	-4296
2023-08-02 16:11:10.451503,-590	-655	5315	69	397	-4054
2023-08-02 16:11:10.484524,-3601	174	4591	-558	-560	-3434
2023-08-02 16:11:10.516690,-4654	168	4858	-407	-426	-2505
2023-08-02 16:11:10.549760,-5094	-529	4860	-470	-2	-2121
2023-08-02 16:11:10.582973,-5006	-537	4362	73	-238	-2549
2023-08-02 16:11:10.615644,-4310	-838	4829	297	502	-4459
2023-08-02 16:11:10.647805,-3428	-1648	5038	-318	488	-5870
2023-08-02 16:11:10.684239,-3968	-1623	4933	-397	-122	-4983
2023-08-02 16:11:10.717872,-3376	-1338	4660	-491	-178	-3109
2023-08-02 16:11:10.754699,-4152	-1413	4288	-536	-190	-2094
2023-08-02 16:11:10.786947,-4879	-1432	4691	585	-154	-2034
2023-08-02 16:11:10.819911,-4402	-974	4588	348	100	-3209
2023-08-02 16:11:10.856920,-4215	-1258	4480	-381	264	-3492
2023-08-02 16:11:10.889919,-2874	-621	4593	-399	-324	-1649
2023-08-02 16:11:10.922919,-4255	-1059	4513	-635	-384	975
2023-08-02 16:11:10.955638,-3849	-1349	4338	82	-230	2057
2023-08-02 16:11:10.987723,-2551	-798	4681	558	-35	2242
2023-08-02 16:11:11.016621,-3199	-1207	5252	509	77	1076
2023-08-02 16:11:11.049725,-2442	-906	4621	-149	115	-95
2023-08-02 16:11:11.078420,-3643	-931	4225	-827	29	66
2023-08-02 16:11:11.111039,-3770	-1070	4107	-575	-561	1743
2023-08-02 16:11:11.147950,-2392	-1046	4488	-191	-574	2921
2023-08-02 16:11:11.176486,-3761	-970	4439	-202	405	2336
2023-08-02 16:11:11.208805,-2842	-904	4354	365	83	316
2023-08-02 16:11:11.241865,-3671	-1211	4824	-136	187	-1403
2023-08-02 16:11:11.274257,-4775	-950	4897	-711	-278	-2969
2023-08-02 16:11:11.311377,-5211	-984	4458	-615	-475	-2394
2023-08-02 16:11:11.340377,-3072	-734	4466	-11	35	-1294
2023-08-02 16:11:11.372923,-3096	-1216	4705	410	363	-526
2023-08-02 16:11:11.401871,-2208	-836	5482	444	-64	134
2023-08-02 16:11:11.433874,-3138	-691	4726	-89	105	12
2023-08-02 16:11:11.467061,-2962	-617	4672	-583	-209	-440
2023-08-02 16:11:11.500054,-2455	-584	4265	-861	211	-833
2023-08-02 16:11:11.533072,-2741	-1034	4183	-41	-482	-622
2023-08-02 16:11:11.561611,-2770	-793	5199	586	132	-1119
2023-08-02 16:11:11.593867,-1878	-838	5115	70	355	-1549
2023-08-02 16:11:11.627210,-1215	-607	4709	64	135	-1649
2023-08-02 16:11:11.659828,-2855	-1094	4440	-555	-109	-1322
2023-08-02 16:11:11.696015,-2202	-1014	4709	-519	-342	-576
2023-08-02 16:11:11.729078,-4025	-1380	5192	-201	-161	273
2023-08-02 16:11:11.757696,-2357	-763	4621	279	549	486
2023-08-02 16:11:11.786745,-1735	-1370	5023	503	524	40
2023-08-02 16:11:11.819652,-2257	-663	5199	10	-70	-726
2023-08-02 16:11:11.851718,-2656	-751	4223	-452	-527	-1141
2023-08-02 16:11:11.889053,-3189	-950	4660	-294	-354	-1477
2023-08-02 16:11:11.922057,-3031	-1316	4293	-492	298	-1097
2023-08-02 16:11:11.954836,-3580	-934	4158	335	429	-678
2023-08-02 16:11:11.978913,-3149	-307	4676	142	2	20
2023-08-02 16:11:13.134524,-4620	-156	4563	-522	20AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-02 16:11:13.158496,99	-59	4789	-172	9	-71
2023-08-02 16:11:13.183536,285	-88	4722	-178	-2	-90
2023-08-02 16:11:13.211645,617	-61	4958	-134	-18	20
2023-08-02 16:11:13.240549,1126	-66	4886	-349	-83	-131
2023-08-02 16:11:13.273014,1182	-91	4696	-104	-122	579
2023-08-02 16:11:13.298257,1156	-89	4695	32	-247	892
2023-08-02 16:11:13.326429,1407	31	4712	-2	-202	488
2023-08-02 16:11:13.355365,1386	-21	4640	33	-77	438
2023-08-02 16:11:13.383918,1259	-31	4903	-166	70	326
2023-08-02 16:11:13.412927,1001	-126	4939	-178	34	339
2023-08-02 16:11:13.441036,921	-271	4684	-281	250	246
2023-08-02 16:11:13.470235,618	-56	4823	-498	455	170
2023-08-02 16:11:13.494242,588	-188	5101	-512	43	140
2023-08-02 16:11:13.523155,817	-319	4577	-215	-18	214
2023-08-02 16:11:13.556169,757	-363	5061	-200	-96	215
2023-08-02 16:11:13.580411,960	-269	5012	-195	-5	468
2023-08-02 16:11:13.613518,572	-352	4917	-135	-142	1219
2023-08-02 16:11:13.642465,88	-581	4856	250	-247	1375
2023-08-02 16:11:13.666207,-890	-1537	-1	-1	-1	-1
2023-08-02 16:11:13.699217,-1385	-966	4585	-284	-15	285
2023-08-02 16:11:13.732215,-1792	-1598	5196	-447	867	-467
2023-08-02 16:11:13.765078,-1645	-168	4782	-18	242	-996
2023-08-02 16:11:13.793658,-903	-165	3543	-148	2830	-209
2023-08-02 16:11:13.826544,-919	-189	2600	190	10349	-88
2023-08-02 16:11:13.859372,-1546	-124	2361	439	18748	-1114
2023-08-02 16:11:13.896376,-3207	-130	4088	-2688	26682	-4703
2023-08-02 16:11:13.932373,-2891	-669	1518	1795	28830	-4740
2023-08-02 16:11:13.965849,-6062	-783	449	9871	27108	-1958
2023-08-02 16:11:14.002021,-6820	-419	2431	5829	14669	-10626
2023-08-02 16:11:14.035070,-5393	-198	2279	3022	-787	-8848
2023-08-02 16:11:14.072750,-3854	-377	1848	1209	-4815	-8927
2023-08-02 16:11:14.108870,-3550	-1078	1998	-3636	-5985	-9516
2023-08-02 16:11:14.146016,-4024	-1532	2810	-3993	-5241	-9945
2023-08-02 16:11:14.183031,-3343	-2220	2803	-5015	-7455	-8700
2023-08-02 16:11:14.223572,-3624	-2822	2540	-7140	-11090	-8084
2023-08-02 16:11:14.260173,-2721	-2814	3023	-5366	-6086	-7597
2023-08-02 16:11:14.293625,-3845	-3228	3103	274	70	-3322
2023-08-02 16:11:14.325625,-3938	-2360	2448	559	-1894	-4310
2023-08-02 16:11:14.367118,-5222	-2100	2703	-4059	-3355	-7800
2023-08-02 16:11:14.399662,-4684	-827	3331	-8925	-3451	-9030
2023-08-02 16:11:14.440849,-4367	-925	3316	-10272	-5682	-9894
2023-08-02 16:11:14.477162,-6640	-2169	1818	-11050	-12350	-4779
2023-08-02 16:11:14.518031,-3421	-3996	1506	-11476	-14324	2088
2023-08-02 16:11:14.555250,-1408	-3967	1237	-12413	-12712	3211
2023-08-02 16:11:14.591841,-1195	-4329	1062	-11323	-13592	2706
2023-08-02 16:11:14.629042,-997	-4129	856	-9454	-11558	1808
2023-08-02 16:11:14.661894,-1202	-3795	392	-7854	-6999	493
2023-08-02 16:11:14.698928,-1166	-4016	-233	-6851	-3450	-328
2023-08-02 16:11:14.731922,-338	-4207	-645	-5638	-814	-414
2023-08-02 16:11:14.767984,-207	-4136	-967	-4265	-372	-171
2023-08-02 16:11:14.804825,-288	-4024	-1005	-3297	-1084	-108
2023-08-02 16:11:14.837828,-237	-3914	-947	-2222	-931	-100
2023-08-02 16:11:14.870770,-345	-3929	-1029	-1082	-188	35
2023-08-02 16:11:14.899767,-416	-4046	-898	89	146	217
2023-08-02 16:11:14.931767,-292	-3994	-578	1161	602	120
2023-08-02 16:11:14.960278,-413	-4095	-633	1986	1092	58
2023-08-02 16:11:14.993448,-369	-4124	-612	2328	1298	-97
2023-08-02 16:11:15.026286,-333	-4097	-647	2997	1305	-77
2023-08-02 16:11:15.058921,-291	-4088	-497	3894	1252	-60
2023-08-02 16:11:15.091953,-357	-4102	-157	4936	1685	-192
2023-08-02 16:11:15.124961,-265	-4192	154	5655	1765	-270
2023-08-02 16:11:15.156963,-214	-4228	462	5317	1513	-373
2023-08-02 16:11:15.186039,-127	-4231	476	4206	551	-331
2023-08-02 16:11:15.218330,-203	-4233	557	3045	-237	-275
2023-08-02 16:11:15.252005,-357	-4239	577	2655	-595	-168
2023-08-02 16:11:15.284541,-407	-4204	1049	2893	-349	-387
2023-08-02 16:11:15.317417,-310	-4091	1162	3090	46	-706
2023-08-02 16:11:15.349626,-176	-4148	1108	2684	-274	-896
2023-08-02 16:11:15.383176,-86	-4258	978	1469	-1150	-443
2023-08-02 16:11:15.411277,-130	-4207	1115	717	-2203	46
2023-08-02 16:11:15.444171,-299	-4154	979	611	-2783	310
2023-08-02 16:11:15.476599,-365	-4233	1183	454	-2999	299
2023-08-02 16:11:15.509602,-370	-4234	1294	49	-2923	334
2023-08-02 16:11:15.538488,-142	-4154	1352	-40	-2828	347
2023-08-02 16:11:15.570462,-43	-4195	1283	-2	-2752	102
2023-08-02 16:11:15.599530,-68	-4178	1193	460	-2946	28
2023-08-02 16:11:15.632473,-307	-4207	1357	959	-3037	211
2023-08-02 16:11:15.665738,-261	-3999	1307	576	-3012	462
2023-08-02 16:11:15.697897,-216	-4010	1242	-546	-2798	495
2023-08-02 16:11:15.730353,-234	-4242	1258	-1681	-2769	433
2023-08-02 16:11:15.767966,-169	-4253	1333	-1514	-2780	326
2023-08-02 16:11:15.800155,-296	-4161	1195	-735	-1757	-59
2023-08-02 16:11:15.832820,-515	-4140	1143	-646	-1019	-205
2023-08-02 16:11:15.861340,-304	-4032	1230	-1	-1	-1
2023-08-02 16:11:15.894437,-65	-4242	1243	-2145	-1222	376
2023-08-02 16:11:15.927435,-55	-4456	1010	-1950	-1574	471
2023-08-02 16:11:15.959599,-200	-4297	932	-1078	-1233	152
2023-08-02 16:11:15.992787,-341	-4113	925	-369	-169	-350
2023-08-02 16:11:16.021806,-335	-4196	964	-638	543	-426
2023-08-02 16:11:16.053782,-128	-4221	893	-1434	-372	30
2023-08-02 16:11:16.086560,70	-4336	856	-1713	-1514	565
2023-08-02 16:11:16.119575,-169	-4333	897	-1208	-1513	622
2023-08-02 16:11:16.148715,-455	-4211	817	31	-396	-77
2023-08-02 16:11:16.177909,-376	-4204	810	858	791	-678
2023-08-02 16:11:16.210023,-107	-4243	910	640	1335	-723
2023-08-02 16:11:16.238322,1	-4284	722	-255	443	-192
2023-08-02 16:11:16.267129,-59	-4283	946	-846	-911	369
2023-08-02 16:11:16.300104,-202	-4234	995	-949	-1522	728
2023-08-02 16:11:16.332423,-424	-4135	937	-250	-704	253
