Timestamp,Data,,,,,,,,,
2023-08-01 09:38:47.3847,"625	-177	-1	-63",,,,,,,,,
2023-08-01 09:38:57.3857,"-660	1923	639	-274	-2174	-64",,,,,,,,,
2023-08-01 09:38:57.3857,"-1086	1587	641	-370	-2273	-39",,,,,,,,,
2023-08-01 09:38:57.3857,"-479	1998	692	-337	-2240	4",,,,,,,,,
2023-08-01 09:38:57.3857,"-302	2081	795	-143	-2154	-33",,,,,,,,,
2023-08-01 09:38:57.3857,"-205	1207	735	-156	-1986	-87",,,,,,,,,
2023-08-01 09:38:57.3857,"-140	1647	694	-215	-2016	-89",,,,,,,,,
2023-08-01 09:38:57.3857,"-440	1681	705	-324	-2160	-98",,,,,,,,,
2023-08-01 09:38:57.3857,"-102	2591	743	-368	-2156	-31",,,,,,,,,
2023-08-01 09:38:57.3857,"-998	2375	848	-181	-2100	-24",,,,,,,,,
2023-08-01 09:38:57.3857,"-603	1945	850	-123	-2028	-92",,,,,,,,,
2023-08-01 09:38:57.3857,"-851	2048	807	-85	-1944	-53",,,,,,,,,
2023-08-01 09:38:57.3857,"-697	2205	571	-226	-1971	-103",,,,,,,,,
2023-08-01 09:38:57.3857,"-859	1504	702	-340	-2163	-93",,,,,,,,,
2023-08-01 09:38:57.3857,"-315	1476	722	-338	-2085	22",,,,,,,,,
2023-08-01 09:38:57.3857,"-700	1541	753	-282	-2009	-62",,,,,,,,,
2023-08-01 09:38:57.3857,"-675	2083	749	-17	-1802	-92",,,,,,,,,
2023-08-01 09:38:57.3857,"-360	2321	704	-133	-1952	-95",,,,,,,,,
2023-08-01 09:38:57.3857,"-328	1648	731	-227	-2056	-66",,,,,,,,,
2023-08-01 09:38:57.3857,"-584	1911	725	-370	-2031	-30",,,,,,,,,
2023-08-01 09:38:57.3857,"-408	2177	672	-333	-2027	-10",,,,,,,,,
2023-08-01 09:38:57.3857,"-163	2284	616	-116	-1948	-77",,,,,,,,,
2023-08-01 09:38:57.3857,"-106	1790	664	-124	-1826	-129",,,,,,,,,
2023-08-01 09:38:57.3857,"-25	1855	680	-158	-1924	-74",,,,,,,,,
2023-08-01 09:38:57.3857,"-340	1540	748	-254	-1929	-76",,,,,,,,,
2023-08-01 09:38:57.3857,"-308	1078	662	-468	-2042	-79",,,,,,,,,
2023-08-01 09:38:57.3857,"-137	1338	749	-270	-1909	24",,,,,,,,,
2023-08-01 09:38:57.3857,"129	2648	765	-205	-1875	-33",,,,,,,,,
2023-08-01 09:38:57.3857,"160	1763	692	-85	-1702	-54",,,,,,,,,
2023-08-01 09:38:57.3857,"-309	1298	759	-232	-1822	-61",,,,,,,,,
2023-08-01 09:38:57.3857,"-293	1440	686	-314	-1806	-49",,,,,,,,,
2023-08-01 09:38:57.3857,"-610	1202	739	-394	-1951	23",,,,,,,,,
2023-08-01 09:38:57.3857,"-91	1593	677	-184	-1703	-63",,,,,,,,,
2023-08-01 09:38:57.3857,"-453	1733	733	-151	-1754	-28",,,,,,,,,
2023-08-01 09:38:58.3858,"-361	946	682	-91	-1661	-146",,,,,,,,,
2023-08-01 09:38:58.3858,"-248	2105	573	-173	-1734	-121",,,,,,,,,
2023-08-01 09:38:58.3858,"-302	1953	637	-328	-1796	-73",,,,,,,,,
2023-08-01 09:38:58.3858,"-71	2356	723	-342	-1737	-83",,,,,,,,,
2023-08-01 09:38:58.3858,"-494	2094	616	-187	-1621	-16",,,,,,,,,
2023-08-01 09:38:58.3858,"-623	2176	658	-108	-1577	-63",,,,,,,,,
2023-08-01 09:38:58.3858,"-513	1751	617	-183	-1555	-80",,,,,,,,,
2023-08-01 09:38:58.3858,"-345	1161	648	-318	-1553	-73",,,,,,,,,
2023-08-01 09:38:58.3858,"-710	1107	590	-407	-1690	13",,,,,,,,,
2023-08-01 09:38:58.3858,"-1414	1562	768	-395	-1562	-34",,,,,,,,,
2023-08-01 09:38:58.3858,"-1481	904	687	-133	-1541	-27",,,,,,,,,
2023-08-01 09:38:58.3858,"-2768	2735	727	-87	-1429	-178",,,,,,,,,
2023-08-01 09:38:58.3858,"-1606	2938	608	-204	-1529	-104",,,,,,,,,
2023-08-01 09:38:58.3858,"-442	1924	626	-360	-1631	-56",,,,,,,,,
2023-08-01 09:38:58.3858,"-336	2652	678	-369	-1636	24",,,,,,,,,
2023-08-01 09:38:58.3858,"-111	2067	665	-241	-1489	-28",,,,,,,,,
2023-08-01 09:38:58.3858,"91	2019	642	-76	-1497	-61",,,,,,,,,
2023-08-01 09:38:58.3858,"246	1312	680	-99	-1389	-113",,,,,,,,,
2023-08-01 09:38:58.3858,"-87	1577	521	-213	-1569	-83",,,,,,,,,
2023-08-01 09:38:58.3858,"-495	2482	692	-310	-1613	-138",,,,,,,,,
2023-08-01 09:38:58.3858,"-126	3533	673	-328	-1564	-34",,,,,,,,,
2023-08-01 09:38:58.3858,"-599	2975	788	-204	-1555	-29",,,,,,,,,
2023-08-01 09:38:58.3858,"-1092	1762	775	-47	-1471	-98",,,,,,,,,
2023-08-01 09:38:58.3858,"-922	2061	685	-94	-1409	-124",,,,,,,,,
2023-08-01 09:38:58.3858,"-708	1720	676	-306	-1532	-43",,,,,,,,,
2023-08-01 09:38:58.3858,"-356	2065	536	-423	-1577	-2",,,,,,,,,
2023-08-01 09:38:58.3858,"-1859	3123	624	-319	-1578	21",,,,,,,,,
2023-08-01 09:38:58.3858,"-1388	2353	627	-143	-1397	-139",,,,,,,,,
2023-08-01 09:38:58.3858,"-998	1626	725	-10	-1422	-66",,,,,,,,,
2023-08-01 09:38:58.3858,"-588	811	587	-92	-1433	-168",,,,,,,,,
2023-08-01 09:38:58.3858,"-254	693	597	-281	-1419	-156",,,,,,,,,
2023-08-01 09:38:58.3858,"-402	999	633	-457	-1527	-1",,,,,,,,,
2023-08-01 09:38:59.3859,"-365	1517	639	-270	-1477	35",,,,,,,,,
2023-08-01 09:38:59.3859,"-1290	1706	667	-148	-1251	27",,,,,,,,,
2023-08-01 09:38:59.3859,"-509	2281	656	-31	-1239	-96",,,,,,,,,
2023-08-01 09:38:59.3859,"-656	1575	586	-174	-1232	-110",,,,,,,,,
2023-08-01 09:38:59.3859,"-789	1448	578	-365	-1265	-75",,,,,,,,,
2023-08-01 09:38:59.3859,"-132	1396	677	-418	-1335	29",,,,,,,,,
2023-08-01 09:38:59.3859,"-349	1801	632	-224	-1194	-18",,,,,,,,,
2023-08-01 09:38:59.3859,"-182	1294	589	-93	-1117	-56",,,,,,,,,
2023-08-01 09:38:59.3859,"-555	1104	644	-19	-1046	-152",,,,,,,,,
2023-08-01 09:38:59.3859,"-649	1378	633	-226	-1128	-76",,,,,,,,,
2023-08-01 09:38:59.3859,"-1086	1448	680	-421	-1167	-61",,,,,,,,,
2023-08-01 09:38:59.3859,"-1049	1596	601	-370	-1180	113",,,,,,,,,
2023-08-01 09:38:59.3859,"-1203	1927	627	-161	-1027	-51",,,,,,,,,
2023-08-01 09:38:59.3859,"-404	1383	718	-40	-922	-102",,,,,,,,,
2023-08-01 09:38:59.3859,"-1151	2625	473	-94	-912	-179",,,,,,,,,
2023-08-01 09:38:59.3859,"-735	1846	529	-283	-1022	-88",,,,,,,,,
2023-08-01 09:38:59.3859,"-1528	2043	541	-437	-1096	-2",,,,,,,,,
2023-08-01 09:38:59.3859,"-876	2038	550	-274	-996	58",,,,,,,,,
2023-08-01 09:38:59.3859,"-1013	1759	625	-158	-913	-55",,,,,,,,,
2023-08-01 09:38:59.3859,"-432	1507	605	-37	-865	-101",,,,,,,,,
2023-08-01 09:38:59.3859,"-382	5821	604	-115	-805	-223",,,,,,,,,
2023-08-01 09:38:59.3859,"-143	2466	623	-329	-1017	-84",,,,,,,,,
2023-08-01 09:38:59.3859,"60	2703	692	-358	-951	-33",,,,,,,,,
2023-08-01 09:38:59.3859,"67	2031	545	-236	-867	8",,,,,,,,,
2023-08-01 09:38:59.3859,"-136	1742	636	-104	-834	-83",,,,,,,,,
2023-08-01 09:38:59.3859,"-93	1249	544	10	-668	-155",,,,,,,,,
2023-08-01 09:38:59.3859,"-210	1209	576	-92	-756	-157",,,,,,,,,
2023-08-01 09:38:59.3859,"41	1860	591	-331	-805	-95",,,,,,,,,
2023-08-01 09:38:59.3859,"-788	1650	583	-447	-821	18",,,,,,,,,
2023-08-01 09:38:59.3859,"-2128	1717	635	-325	-862	50",,,,,,,,,
2023-08-01 09:38:59.3859,"-1144	1282	700	-116	-673	-44",,,,,,,,,
2023-08-01 09:38:59.3859,"-541	1877	643	18	-617	-82",,,,,,,,,
2023-08-01 09:38:59.3859,"-326	1957	556	-115	-602	-151",,,,,,,,,
2023-08-01 09:39:00.390,"-1260	1826	547	-355	-770	-73",,,,,,,,,
2023-08-01 09:39:00.390,"-852	1895	685	-351	-712	-17",,,,,,,,,
2023-08-01 09:39:00.390,"-444	1457	503	-247	-656	-3",,,,,,,,,
2023-08-01 09:39:00.390,"-1215	1527	599	-64	-403	-70",,,,,,,,,
2023-08-01 09:39:00.390,"-431	2056	631	-41	-615	-95",,,,,,,,,
2023-08-01 09:39:00.390,"-602	1752	558	-148	-495	-171",,,,,,,,,
2023-08-01 09:39:00.390,"-791	3496	538	-252	-591	-74",,,,,,,,,
2023-08-01 09:39:00.390,"-906	1850	557	-426	-742	55",,,,,,,,,
2023-08-01 09:39:00.390,"-435	1594	728	-230	-481	63",,,,,,,,,
2023-08-01 09:39:00.390,"-982	2984	630	-63	-382	-12",,,,,,,,,
2023-08-01 09:39:00.390,"-863	2442	592	-71	-483	-115",,,,,,,,,
2023-08-01 09:39:00.390,"-754	1707	576	-75	-416	-174",,,,,,,,,
2023-08-01 09:39:00.390,"-908	2160	557	-319	-460	-132",,,,,,,,,
2023-08-01 09:39:00.390,"-358	1957	666	-431	-662	-16",,,,,,,,,
2023-08-01 09:39:00.390,"-791	1356	578	-233	-390	-7",,,,,,,,,
2023-08-01 09:39:00.390,"-81	2235	712	-52	-300	-58",,,,,,,,,
2023-08-01 09:39:00.390,"-412	2004	662	14	-406	-113",,,,,,,,,
2023-08-01 09:39:00.390,"-673	1777	513	-105	-370	-216",,,,,,,,,
2023-08-01 09:39:00.390,"-627	2251	501	-381	-475	-58",,,,,,,,,
2023-08-01 09:39:00.390,"-222	1790	553	-465	-520	29",,,,,,,,,
2023-08-01 09:39:00.390,"-750	1883	666	-180	-362	14",,,,,,,,,
2023-08-01 09:39:00.390,"-643	1584	619	-65	-360	-25",,,,,,,,,
2023-08-01 09:39:00.390,"-484	1919	533	33	-279	-148",,,,,,,,,
2023-08-01 09:39:00.390,"-597	2717	627	-182	-329	-181",,,,,,,,,
2023-08-01 09:39:00.390,"-590	1659	645	-356	-418	-50",,,,,,,,,
2023-08-01 09:39:00.390,"-506	1696	497	-390	-440	3",,,,,,,,,
2023-08-01 09:39:00.390,"-232	1293	547	-275	-386	55",,,,,,,,,
2023-08-01 09:39:00.390,"-1364	1082	698	-17	-230	-50",,,,,,,,,
2023-08-01 09:39:00.390,"-563	1419	541	-33	-256	-152",,,,,,,,,
2023-08-01 09:39:00.390,"-1181	1307	505	-143	-321	-182",,,,,,,,,
2023-08-01 09:39:00.390,"-569	1309	492	-402	-438	-67",,,,,,,,,
2023-08-01 09:39:00.390,"-212	1095	606	-401	-395	7",,,,,,,,,
2023-08-01 09:39:00.390,"26	1030	637	-196	-330	38",,,,,,,,,
2023-08-01 09:39:01.391,"-100	1945	607	3	-274	-47",,,,,,,,,
2023-08-01 09:39:01.391,"-581	2718	618	2	-142	-191",,,,,,,,,
2023-08-01 09:39:01.391,"-398	2362	522	-118	-286	-205",,,,,,,,,
2023-08-01 09:39:01.391,"-478	2349	596	-340	-409	-98",,,,,,,,,
2023-08-01 09:39:01.391,"-57	3869	631	-424	-373	-36",,,,,,,,,
2023-08-01 09:39:01.391,"-309	2968	621	-239	-319	65",,,,,,,,,
2023-08-01 09:39:01.391,"-750	2471	582	-86	-238	-5",,,,,,,,,
2023-08-01 09:39:01.391,"-462	2078	649	55	-140	-198",,,,,,,,,
2023-08-01 09:39:01.391,"-186	1475	555	-106	-295	-225",,,,,,,,,
2023-08-01 09:39:01.391,"-495	775	463	-384	-298	-110",,,,,,,,,
2023-08-01 09:39:01.391,"-666	1583	554	-487	-405	63",,,,,,,,,
2023-08-01 09:39:01.391,"-645	1832	621	-279	-341	86",,,,,,,,,
2023-08-01 09:39:01.391,"-398	1649	608	-63	-167	-15",,,,,,,,,
2023-08-01 09:39:01.391,"-146	2462	533	12	-169	-174",,,,,,,,,
2023-08-01 09:39:01.391,"-787	2595	506	-112	-358	-190",,,,,,,,,
2023-08-01 09:39:01.391,"-497	1344	499	-366	-307	-74",,,,,,,,,
2023-08-01 09:39:01.391,"-492	1551	629	-431	-426	92",,,,,,,,,
2023-08-01 09:39:01.391,"-1750	2127	588	-262	-246	46",,,,,,,,,
2023-08-01 09:39:01.391,"-1447	2003	671	-29	-238	-1",,,,,,,,,
2023-08-01 09:39:01.391,"-1041	2434	525	62	-182	-185",,,,,,,,,
2023-08-01 09:39:01.391,"-613	2152	479	-112	-386	-232",,,,,,,,,
2023-08-01 09:39:01.391,"-323	1957	536	-405	-420	-55",,,,,,,,,
2023-08-01 09:39:01.391,"-814	2594	669	-442	-441	87",,,,,,,,,
2023-08-01 09:39:01.391,"-1076	2268	652	-218	-322	-7",,,,,,,,,
2023-08-01 09:39:01.391,"-1381	1831	622	-3	-306	-61",,,,,,,,,
2023-08-01 09:39:01.391,"-953	1729	560	-7	-316	-162",,,,,,,,,
2023-08-01 09:39:01.391,"-498	3026	519	-118	-367	-226",,,,,,,,,
2023-08-01 09:39:01.391,"-951	1921	519	-352	-535	-66",,,,,,,,,
2023-08-01 09:39:01.391,"-330	2903	592	-419	-525	77",,,,,,,,,
2023-08-01 09:39:01.391,"-211	3610	705	-205	-368	-16",,,,,,,,,
2023-08-01 09:39:01.391,"-370	2649	620	-62	-319	-34",,,,,,,,,
2023-08-01 09:39:01.391,"-419	2835	541	87	-389	-217",,,,,,,,,
2023-08-01 09:39:01.391,"-847	2179	546	-121	-399	-261",,,,,,,,,
2023-08-01 09:39:01.391,"-721	1426	462	-478	-547	-19",,,,,,,,,
2023-08-01 09:39:02.392,"-393	1552	661	-414	-478	178",,,,,,,,,
2023-08-01 09:39:02.392,"-133	2668	697	-163	-463	77",,,,,,,,,
2023-08-01 09:39:02.392,"-457	3410	612	9	-414	-97",,,,,,,,,
2023-08-01 09:39:02.392,"-330	1853	575	62	-351	-188",,,,,,,,,
2023-08-01 09:39:02.392,"-1059	1678	632	-177	-490	-225",,,,,,,,,
2023-08-01 09:39:02.392,"-773	2825	576	-425	-597	-45",,,,,,,,,
2023-08-01 09:39:02.392,"-536	2683	617	-418	-546	60",,,,,,,,,
2023-08-01 09:39:02.392,"-207	1816	668	-176	-470	39",,,,,,,,,
2023-08-01 09:39:02.392,"-300	1822	582	-14	-415	-41",,,,,,,,,
2023-08-01 09:39:02.392,"-1555	2404	612	63	-410	-213",,,,,,,,,
2023-08-01 09:39:02.392,"-1493	1775	513	-173	-548	-187",,,,,,,,,
2023-08-01 09:39:02.392,"-491	2197	611	-430	-506	15",,,,,,,,,
2023-08-01 09:39:02.392,"-405	2631	604	-420	-587	128",,,,,,,,,
2023-08-01 09:39:02.392,"-472	1934	728	-257	-482	24",,,,,,,,,
2023-08-01 09:39:02.392,"-821	3022	525	89	-438	-118",,,,,,,,,
2023-08-01 09:39:02.392,"-289	2006	641	4	-503	-269",,,,,,,,,
2023-08-01 09:39:02.392,"-138	1555	587	-145	-539	-227",,,,,,,,,
2023-08-01 09:39:02.392,"-575	1509	652	-401	-643	5",,,,,,,,,
2023-08-01 09:39:02.392,"-400	1607	608	-421	-605	93",,,,,,,,,
2023-08-01 09:39:02.392,"-229	1473	541	-289	-530	88",,,,,,,,,
2023-08-01 09:39:02.392,"-56	1408	647	79	-440	-89",,,,,,,,,
2023-08-01 09:39:02.392,"-515	1465	601	74	-507	-232",,,,,,,,,
2023-08-01 09:39:02.392,"-1434	1536	479	-166	-611	-245",,,,,,,,,
2023-08-01 09:39:02.392,"-949	2188	486	-474	-565	-69",,,,,,,,,
2023-08-01 09:39:02.392,"-1186	1480	627	-387	-696	114",,,,,,,,,
2023-08-01 09:39:02.392,"-870	1981	625	-158	-544	71",,,,,,,,,
2023-08-01 09:39:02.392,"-980	1437	573	42	-550	-63",,,,,,,,,
2023-08-01 09:39:02.392,"-726	5565	581	21	-601	-302",,,,,,,,,
2023-08-01 09:39:02.392,"-254	3283	502	-148	-452	-270",,,,,,,,,
2023-08-01 09:39:02.392,"-109	2145	653	-461	-739	-28",,,,,,,,,
2023-08-01 09:39:02.392,"-140	955	545	-495	-614	144",,,,,,,,,
2023-08-01 09:39:02.392,"-130	1700	677	-157	-479	41",,,,,,,,,
2023-08-01 09:39:02.392,"-258	1537	524	23	-611	-111",,,,,,,,,
2023-08-01 09:39:02.392,"-169	1594	590	73	-558	-260",,,,,,,,,
2023-08-01 09:39:03.393,"-73	1424	487	-159	-624	-290",,,,,,,,,
2023-08-01 09:39:03.393,"-376	1647	558	-446	-708	-19",,,,,,,,,
2023-08-01 09:39:03.393,"-444	1594	667	-484	-665	143",,,,,,,,,
2023-08-01 09:39:03.393,"-232	1478	621	-177	-582	60",,,,,,,,,
2023-08-01 09:39:03.393,"-410	1920	635	88	-538	-97",,,,,,,,,
2023-08-01 09:39:03.393,"-1213	2343	510	70	-579	-288",,,,,,,,,
2023-08-01 09:39:03.393,"-801	1502	516	-186	-625	-257",,,,,,,,,
2023-08-01 09:39:03.393,"-487	1302	635	-442	-719	19",,,,,,,,,
2023-08-01 09:39:03.393,"-123	2267	624	-482	-707	139",,,,,,,,,
2023-08-01 09:39:03.393,"66	2154	671	-201	-570	18",,,,,,,,,
2023-08-01 09:39:03.393,"-498	2150	712	87	-549	-80",,,,,,,,,
2023-08-01 09:39:03.393,"-610	1886	607	95	-547	-254",,,,,,,,,
2023-08-01 09:39:03.393,"-396	1491	501	-192	-658	-252",,,,,,,,,
2023-08-01 09:39:03.393,"-980	1218	512	-461	-724	21",,,,,,,,,
2023-08-01 09:39:03.393,"-1366	2091	588	-483	-645	107",,,,,,,,,
2023-08-01 09:39:03.393,"-1105	1641	629	-149	-593	67",,,,,,,,,
2023-08-01 09:39:03.393,"-494	1558	642	-6	-530	-100",,,,,,,,,
2023-08-01 09:39:03.393,"-143	1868	580	29	-653	-229",,,,,,,,,
2023-08-01 09:39:03.393,"-422	1171	425	-174	-605	-272",,,,,,,,,
2023-08-01 09:39:03.393,"-794	1199	514	-436	-691	60",,,,,,,,,
2023-08-01 09:39:03.393,"-525	1017	646	-448	-619	166",,,,,,,,,
2023-08-01 09:39:03.393,"-677	647	639	-235	-642	102",,,,,,,,,
2023-08-01 09:39:03.393,"-1538	1452	680	86	-485	-83",,,,,,,,,
2023-08-01 09:39:03.393,"-725	1636	517	97	-634	-239",,,,,,,,,
2023-08-01 09:39:03.393,"-998	1352	465	-178	-690	-264",,,,,,,,,
2023-08-01 09:39:03.393,"-723	2252	488	-485	-678	19",,,,,,,,,
2023-08-01 09:39:03.393,"-1039	1669	640	-507	-690	237",,,,,,,,,
2023-08-01 09:39:03.393,"-585	2579	614	-183	-562	17",,,,,,,,,
2023-08-01 09:39:03.393,"-209	2478	597	150	-538	-166",,,,,,,,,
2023-08-01 09:39:03.393,"-853	1760	493	61	-585	-388",,,,,,,,,
2023-08-01 09:39:03.393,"-703	1721	464	-254	-737	-260",,,,,,,,,
2023-08-01 09:39:03.393,"-502	1199	614	-505	-709	105",,,,,,,,,
2023-08-01 09:39:03.393,"-1197	664	588	-397	-686	177",,,,,,,,,
2023-08-01 09:39:04.394,"-475	2036	741	-209	-607	84",,,,,,,,,
2023-08-01 09:39:04.394,"-554	2158	586	154	-547	-125",,,,,,,,,
2023-08-01 09:39:04.394,"-705	2107	653	-16	-656	-352",,,,,,,,,
2023-08-01 09:39:04.394,"-436	1975	381	-265	-687	-229",,,,,,,,,
2023-08-01 09:39:04.394,"-1091	1576	532	-486	-741	140",,,,,,,,,
2023-08-01 09:39:04.394,"-262	1675	552	-430	-633	129",,,,,,,,,
2023-08-01 09:39:04.394,"-146	1711	612	-54	-478	24",,,,,,,,,
2023-08-01 09:39:04.394,"-917	1570	557	84	-615	-146",,,,,,,,,
2023-08-01 09:39:04.394,"-723	1894	623	33	-689	-332",,,,,,,,,
2023-08-01 09:39:04.394,"-990	2239	409	-288	-687	-191",,,,,,,,,
2023-08-01 09:39:04.394,"-721	2212	507	-524	-734	107",,,,,,,,,
2023-08-01 09:39:04.394,"-327	2137	636	-395	-612	178",,,,,,,,,
2023-08-01 09:39:04.394,"-431	2044	656	-90	-622	81",,,,,,,,,
2023-08-01 09:39:04.394,"-518	1123	591	116	-582	-131",,,,,,,,,
2023-08-01 09:39:04.394,"-498	1444	557	-16	-751	-350",,,,,,,,,
2023-08-01 09:39:04.394,"-849	1696	419	-293	-751	-214",,,,,,,,,
2023-08-01 09:39:04.394,"-1807	1588	587	-450	-767	117",,,,,,,,,
2023-08-01 09:39:04.394,"-647	2076	596	-398	-655	156",,,,,,,,,
2023-08-01 09:39:04.394,"-650	1683	694	-79	-696	32",,,,,,,,,
2023-08-01 09:39:04.394,"-237	1723	597	119	-639	-205",,,,,,,,,
2023-08-01 09:39:04.394,"-283	1814	485	27	-731	-393",,,,,,,,,
2023-08-01 09:39:04.394,"-635	954	505	-381	-765	-163",,,,,,,,,
2023-08-01 09:39:04.394,"-506	1467	556	-494	-748	168",,,,,,,,,
2023-08-01 09:39:04.394,"-94	1916	670	-386	-822	264",,,,,,,,,
2023-08-01 09:39:04.394,"-815	1665	699	-144	-700	17",,,,,,,,,
2023-08-01 09:39:04.394,"-441	1249	495	220	-601	-196",,,,,,,,,
2023-08-01 09:39:04.394,"-373	1854	473	-24	-868	-422",,,,,,,,,
2023-08-01 09:39:04.394,"-713	2335	551	-378	-721	-204",,,,,,,,,
2023-08-01 09:39:04.394,"-746	1937	611	-449	-834	177",,,,,,,,,
2023-08-01 09:39:04.394,"-956	2023	515	-415	-694	159",,,,,,,,,
2023-08-01 09:39:04.394,"-485	1236	561	-54	-716	11",,,,,,,,,
2023-08-01 09:39:04.394,"-662	1723	472	149	-611	-179",,,,,,,,,
2023-08-01 09:39:04.394,"-597	2994	510	3	-834	-392",,,,,,,,,
2023-08-01 09:39:04.394,"-721	2548	440	-374	-726	-169",,,,,,,,,
2023-08-01 09:39:05.395,"-550	4264	650	-492	-844	219",,,,,,,,,
2023-08-01 09:39:05.395,"-733	3698	607	-321	-590	203",,,,,,,,,
2023-08-01 09:39:05.395,"-608	4120	517	-62	-710	25",,,,,,,,,
2023-08-01 09:39:05.395,"-557	1898	582	61	-710	-287",,,,,,,,,
2023-08-01 09:39:05.395,"-619	1705	506	-19	-708	-396",,,,,,,,,
2023-08-01 09:39:05.395,"-660	1163	472	-312	-799	-165",,,,,,,,,
2023-08-01 09:39:05.395,"-810	1474	534	-569	-801	134",,,,,,,,,
2023-08-01 09:39:05.395,"-559	872	454	-301	-490	164",,,,,,,,,
2023-08-01 09:39:05.395,"-326	1286	628	-34	-673	-7",,,,,,,,,
2023-08-01 09:39:05.395,"-589	2412	633	60	-627	-279",,,,,,,,,
2023-08-01 09:39:05.395,"-523	2189	378	-23	-684	-460",,,,,,,,,
2023-08-01 09:39:05.395,"-665	1313	470	-340	-682	-144",,,,,,,,,
2023-08-01 09:39:05.395,"-593	1761	537	-518	-715	136",,,,,,,,,
2023-08-01 09:39:05.395,"-743	1612	588	-319	-550	230",,,,,,,,,
2023-08-01 09:39:05.395,"-683	1598	493	-37	-605	38",,,,,,,,,
2023-08-01 09:39:05.395,"-1504	1949	506	80	-648	-236",,,,,,,,,
2023-08-01 09:39:05.395,"-1096	1343	381	4	-584	-409",,,,,,,,,
2023-08-01 09:39:05.395,"-756	1734	450	-394	-698	-116",,,,,,,,,
2023-08-01 09:39:05.395,"-1162	2068	596	-510	-630	197",,,,,,,,,
2023-08-01 09:39:05.395,"-380	2091	716	-203	-607	225",,,,,,,,,
2023-08-01 09:39:05.395,"-112	1582	509	-22	-526	24",,,,,,,,,
2023-08-01 09:39:05.395,"-167	2045	493	103	-585	-246",,,,,,,,,
2023-08-01 09:39:05.395,"-531	1856	483	-80	-661	-344",,,,,,,,,
2023-08-01 09:39:05.395,"-547	2344	507	-429	-636	-103",,,,,,,,,
2023-08-01 09:39:05.395,"-902	1739	590	-448	-582	135",,,,,,,,,
2023-08-01 09:39:05.395,"-777	1443	532	-228	-521	143",,,,,,,,,
2023-08-01 09:39:05.395,"-331	875	633	15	-535	-68",,,,,,,,,
2023-08-01 09:39:05.395,"-646	2284	482	151	-487	-325",,,,,,,,,
2023-08-01 09:39:05.395,"-1043	3237	476	-118	-682	-387",,,,,,,,,
2023-08-01 09:39:05.395,"-1584	1496	541	-410	-631	-34",,,,,,,,,
2023-08-01 09:39:05.395,"-1581	1492	541	-371	-482	137",,,,,,,,,
2023-08-01 09:39:05.395,"-1274	2240	552	-150	-513	158",,,,,,,,,
2023-08-01 09:39:05.395,"-801	1879	646	30	-430	-48",,,,,,,,,
2023-08-01 09:39:06.396,"-186	2374	427	60	-545	-336",,,,,,,,,
2023-08-01 09:39:06.396,"-370	1878	425	-212	-586	-301",,,,,,,,,
2023-08-01 09:39:06.396,"-310	1702	577	-440	-531	-69",,,,,,,,,
2023-08-01 09:39:06.396,"-456	2721	402	-332	-377	191",,,,,,,,,
2023-08-01 09:39:06.396,"-874	1827	664	-99	-413	134",,,,,,,,,
2023-08-01 09:39:06.396,"-1340	1839	439	25	-385	-63",,,,,,,,,
2023-08-01 09:39:06.396,"-494	2529	513	-31	-497	-252",,,,,,,,,
2023-08-01 09:39:06.396,"-427	1759	514	-287	-406	-260",,,,,,,,,
2023-08-01 09:39:06.396,"-1366	2304	521	-511	-486	-42",,,,,,,,,
2023-08-01 09:39:06.396,"-2452	1630	542	-288	-331	165",,,,,,,,,
2023-08-01 09:39:06.396,"-1165	1917	522	-76	-294	75",,,,,,,,,
2023-08-01 09:39:06.396,"-997	1827	607	28	-388	-77",,,,,,,,,
2023-08-01 09:39:06.396,"-365	2730	567	-108	-356	-271",,,,,,,,,
2023-08-01 09:39:06.396,"-1603	1629	592	-336	-420	-175",,,,,,,,,
2023-08-01 09:39:06.396,"-1187	1868	570	-418	-419	82",,,,,,,,,
2023-08-01 09:39:06.396,"-870	1875	480	-262	-337	171",,,,,,,,,
2023-08-01 09:39:06.396,"-1353	2216	520	-57	-317	64",,,,,,,,,
2023-08-01 09:39:06.396,"-1161	1481	629	-4	-324	-129",,,,,,,,,
2023-08-01 09:39:06.396,"-832	1689	424	-71	-326	-322",,,,,,,,,
2023-08-01 09:39:06.396,"-706	1299	498	-357	-520	-163",,,,,,,,,
2023-08-01 09:39:06.396,"-1054	1803	623	-424	-422	100",,,,,,,,,
2023-08-01 09:39:06.396,"-676	2198	649	-262	-318	199",,,,,,,,,
2023-08-01 09:39:06.396,"-1194	1523	557	-42	-358	39",,,,,,,,,
2023-08-01 09:39:06.396,"-1096	2342	515	57	-446	-201",,,,,,,,,
2023-08-01 09:39:06.396,"-1393	1901	390	-77	-371	-386",,,,,,,,,
2023-08-01 09:39:06.396,"-1210	3367	480	-427	-516	-145",,,,,,,,,
2023-08-01 09:39:06.396,"-1590	1897	507	-419	-344	176",,,,,,,,,
2023-08-01 09:39:06.396,"-1089	1464	530	-252	-324	241",,,,,,,,,
2023-08-01 09:39:06.396,"-737	2220	529	-59	-350	-81",,,,,,,,,
2023-08-01 09:39:06.396,"-907	3238	505	63	-442	-306",,,,,,,,,
2023-08-01 09:39:06.396,"-756	2634	449	-118	-524	-346",,,,,,,,,
