Timestamp,Data
2023-08-01 11:55:27.401857,AcX	AcY	AcZ	GyX	GyY	GyZ
2023-08-01 11:55:31.246947,66	3988	525	-176	-982	-47
2023-08-01 11:55:31.276122,59	3990	532	-204	-976	-42
2023-08-01 11:55:31.300550,67	3987	536	-181	-965	-37
2023-08-01 11:55:31.329103,81	3988	540	-174	-954	-36
2023-08-01 11:55:31.358180,79	3990	548	-194	-951	-37
2023-08-01 11:55:31.386494,73	3990	559	-185	-943	-41
2023-08-01 11:55:31.415687,68	3988	555	-166	-929	-41
2023-08-01 11:55:31.444120,66	3989	548	-173	-923	-39
2023-08-01 11:55:31.472814,74	3987	550	-182	-913	-38
2023-08-01 11:55:31.497503,84	3984	554	-174	-905	-40
2023-08-01 11:55:31.525926,84	3988	552	-176	-895	-42
2023-08-01 11:55:31.553794,74	3987	559	-178	-885	-45
2023-08-01 11:55:31.583616,68	3985	557	-161	-872	-45
2023-08-01 11:55:31.612021,68	3985	545	-159	-862	-43
2023-08-01 11:55:31.640896,71	3986	543	-175	-849	-45
2023-08-01 11:55:31.669501,71	3986	552	-178	-839	-46
2023-08-01 11:55:31.698030,75	3991	555	-168	-821	-49
2023-08-01 11:55:31.722979,65	3990	552	-168	-802	-49
2023-08-01 11:55:31.751283,67	3985	546	-170	-789	-47
2023-08-01 11:55:31.779251,65	3988	541	-172	-773	-45
2023-08-01 11:55:31.807971,67	3987	542	-174	-758	-46
2023-08-01 11:55:31.837704,66	3988	538	-190	-742	-45
2023-08-01 11:55:31.865899,70	3985	561	-219	-731	-46
2023-08-01 11:55:31.894615,66	3984	584	-180	-711	-45
2023-08-01 11:55:31.919141,65	3987	561	-132	-690	-45
2023-08-01 11:55:31.947941,64	3991	538	-164	-683	-46
2023-08-01 11:55:31.976143,64	3991	548	-194	-681	-47
2023-08-01 11:55:32.004552,70	3992	561	-204	-668	-49
2023-08-01 11:55:32.033889,65	3986	580	-187	-656	-51
2023-08-01 11:55:32.061791,64	3986	571	-157	-639	-48
2023-08-01 11:55:32.091042,65	3991	557	-156	-632	-49
2023-08-01 11:55:32.115165,67	3991	545	-178	-622	-48
2023-08-01 11:55:32.144320,69	3988	556	-205	-621	-49
2023-08-01 11:55:32.173195,68	3989	571	-206	-616	-48
2023-08-01 11:55:32.202166,62	3988	576	-186	-609	-51
2023-08-01 11:55:32.230741,63	3988	567	-178	-607	-48
2023-08-01 11:55:32.259378,70	3987	570	-182	-603	-48
2023-08-01 11:55:32.287797,86	3990	579	-186	-604	-51
2023-08-01 11:55:32.316703,85	3989	586	-181	-603	-63
2023-08-01 11:55:32.340954,59	3986	572	-157	-600	-69
2023-08-01 11:55:32.369152,42	3987	553	-150	-602	-65
2023-08-01 11:55:32.398005,40	3991	545	-183	-605	-57
2023-08-01 11:55:32.427133,46	3987	558	-189	-607	-51
2023-08-01 11:55:32.455066,54	3986	570	-164	-604	-50
2023-08-01 11:55:32.484157,64	3989	566	-168	-606	-51
2023-08-01 11:55:32.513158,67	3987	578	-193	-604	-55
2023-08-01 11:55:32.537265,58	3986	584	-165	-595	-56
2023-08-01 11:55:32.566678,51	3987	566	-125	-582	-54
2023-08-01 11:55:32.594927,43	3991	540	-139	-573	-52
2023-08-01 11:55:32.623901,44	3991	547	-189	-570	-52
2023-08-01 11:55:32.652695,53	3989	581	-195	-555	-52
2023-08-01 11:55:32.680904,74	3990	583	-169	-535	-52
2023-08-01 11:55:32.709412,52	3984	572	-161	-516	-59
2023-08-01 11:55:32.738126,44	3994	579	-188	-503	-57
2023-08-01 11:55:32.763008,44	3983	587	-171	-481	-49
2023-08-01 11:55:32.791696,77	3995	559	-134	-452	-52
2023-08-01 11:55:32.819194,69	3992	547	-174	-437	-61
2023-08-01 11:55:32.847751,49	3987	570	-216	-419	-66
2023-08-01 11:55:32.877880,31	3983	592	-206	-396	-58
2023-08-01 11:55:32.906244,42	3985	588	-156	-366	-52
2023-08-01 11:55:32.934749,65	3990	566	-148	-345	-50
2023-08-01 11:55:32.959375,54	3994	565	-189	-334	-58
2023-08-01 11:55:32.988036,32	3986	586	-189	-316	-56
2023-08-01 11:55:33.017066,30	3985	588	-161	-300	-47
2023-08-01 11:55:33.044878,56	3990	573	-149	-281	-41
2023-08-01 11:55:33.073778,73	3988	560	-158	-273	-49
2023-08-01 11:55:33.103137,64	3988	576	-184	-262	-56
2023-08-01 11:55:33.131032,47	3983	594	-184	-249	-57
2023-08-01 11:55:33.155992,47	3986	587	-146	-233	-52
2023-08-01 11:55:33.185038,61	3988	566	-142	-220	-52
2023-08-01 11:55:33.213155,67	3994	558	-172	-211	-55
2023-08-01 11:55:33.241718,65	3993	570	-182	-201	-63
2023-08-01 11:55:33.270986,49	3989	575	-185	-192	-64
2023-08-01 11:55:33.299604,35	3985	590	-189	-186	-61
2023-08-01 11:55:33.327746,40	3986	596	-168	-170	-56
2023-08-01 11:55:33.357014,49	3990	572	-128	-154	-56
2023-08-01 11:55:33.381115,48	3992	546	-133	-142	-58
2023-08-01 11:55:33.409158,43	3989	559	-199	-139	-56
2023-08-01 11:55:33.439198,44	3987	594	-216	-126	-53
2023-08-01 11:55:33.467128,53	3987	602	-164	-98	-52
2023-08-01 11:55:33.492160,55	3987	580	-139	-78	-55
2023-08-01 11:55:33.521044,51	3987	558	-161	-64	-56
2023-08-01 11:55:33.549600,48	3983	562	-181	-50	-55
2023-08-01 11:55:33.574112,53	3986	571	-182	-30	-55
2023-08-01 11:55:33.602700,57	3985	580	-178	-13	-58
2023-08-01 11:55:33.627264,49	3986	584	-169	0	-59
2023-08-01 11:55:33.651960,47	3985	580	-166	14	-56
2023-08-01 11:55:33.679233,51	3986	576	-177	26	-55
2023-08-01 11:55:33.705004,51	3986	578	-180	38	-57
2023-08-01 11:55:33.729213,51	3985	577	-171	49	-57
2023-08-01 11:55:33.757832,55	3988	574	-166	64	-55
2023-08-01 11:55:33.782949,55	3992	569	-169	75	-58
