Timestamp,Data
2023-08-02 14:58:09.319137,84	14	-79
2023-08-02 14:58:21.465233,-650	-184	4719	-178	18	-83
2023-08-02 14:58:21.493546,-651	-170	4720	-190	2	-65
2023-08-02 14:58:21.522160,-650	-166	4713	-172	8	-80
2023-08-02 14:58:21.551011,-655	-185	4712	-187	9	-61
2023-08-02 14:58:21.575989,-673	-168	4721	-176	8	-52
2023-08-02 14:58:21.604689,-656	-161	4726	-182	14	-66
2023-08-02 14:58:21.637174,-652	-165	4693	-192	12	-56
2023-08-02 14:58:21.661524,-644	-147	4733	-172	9	-81
2023-08-02 14:58:21.690567,-664	-186	4721	-187	9	-81
2023-08-02 14:58:21.719109,-648	-163	4711	-187	7	-65
2023-08-02 14:58:21.747631,-657	-174	4718	-181	12	-74
2023-08-02 14:58:21.776459,-650	-176	4699	-194	3	-68
2023-08-02 14:58:21.804622,-647	-160	4716	-173	8	-69
2023-08-02 14:58:21.833130,-653	-182	4708	-186	14	-79
2023-08-02 14:58:21.861688,-640	-168	4709	-184	7	-77
2023-08-02 14:58:21.890818,-653	-180	4717	-180	20	-71
2023-08-02 14:58:21.919688,-660	-171	4721	-177	3	-68
2023-08-02 14:58:21.947974,-644	-175	4705	-186	6	-72
2023-08-02 14:58:21.976336,-655	-160	4711	-183	13	-70
2023-08-02 14:58:22.005490,-657	-158	4716	-173	9	-72
2023-08-02 14:58:22.033952,-654	-173	4727	-180	17	-74
2023-08-02 14:58:22.062971,-653	-171	4718	-186	11	-72
2023-08-02 14:58:22.092178,-644	-174	4705	-190	3	-68
2023-08-02 14:58:22.120331,-650	-159	4716	-181	17	-81
2023-08-02 14:58:22.149088,-632	-171	4694	-189	2	-79
2023-08-02 14:58:22.177242,-648	-166	4714	-180	11	-77
2023-08-02 14:58:22.202520,-655	-184	4737	-168	3	-74
2023-08-02 14:58:22.234767,-648	-178	4716	-194	11	-58
2023-08-02 14:58:22.263584,-657	-168	4707	-190	10	-71
